date,station_pk,fuel,price
2023-01-04,812,dizel-premium,1.718
2023-01-04,813,100,1.557
2023-01-04,813,95,1.276
2023-01-04,813,dizel,1.483
2023-01-04,814,100,1.557
2023-01-04,814,95,1.276
2023-01-04,814,KOEL,1.115
2023-01-04,814,dizel,1.483
2023-01-04,815,100,1.557
2023-01-04,815,95,1.276
2023-01-04,815,KOEL,1.115
2023-01-04,815,dizel,1.483
2023-01-04,815,dizel-premium,1.718
2023-01-04,816,100,1.557
2023-01-04,816,95,1.276
2023-01-04,816,dizel,1.483
2023-01-04,817,100,1.557
2023-01-04,817,95,1.276
2023-01-04,817,dizel,1.483
2023-01-04,817,dizel-premium,1.718
2023-01-04,818,100,1.557
2023-01-04,818,95,1.276
2023-01-04,818,dizel,1.483
2023-01-04,819,100,1.557
2023-01-04,819,95,1.276
2023-01-04,819,dizel,1.483
2023-01-04,819,dizel-premium,1.718
2023-01-04,820,100,1.557
2023-01-04,820,95,1.276
2023-01-04,820,dizel,1.483
2023-01-04,820,dizel-premium,1.718
2023-01-04,821,100,1.557
2023-01-04,821,95,1.276
2023-01-04,821,KOEL,1.115
2023-01-04,821,dizel,1.483
2023-01-04,822,100,1.557
2023-01-04,822,95,1.276
2023-01-04,822,dizel,1.483
2023-01-04,823,100,1.728
2023-01-04,823,95,1.582
2023-01-04,823,dizel,1.758
2023-01-04,824,95,1.276
2023-01-04,824,dizel,1.483
2023-01-04,825,100,1.557
2023-01-04,825,95,1.276
2023-01-04,825,dizel,1.483
2023-01-04,826,100,1.557
2023-01-04,826,95,1.276
2023-01-04,826,KOEL,1.115
2023-01-04,826,dizel,1.483
2023-01-04,828,100,1.728
2023-01-04,828,95,1.582
2023-01-04,828,dizel,1.758
2023-01-04,829,100,1.557
2023-01-04,829,95,1.276
2023-01-04,829,KOEL,1.115
2023-01-04,829,dizel,1.483
2023-01-04,829,dizel-premium,1.718
2023-01-04,830,100,1.557
2023-01-04,830,95,1.276
2023-01-04,830,dizel,1.483
2023-01-04,830,dizel-premium,1.718
2023-01-04,831,100,1.557
2023-01-04,831,95,1.276
2023-01-04,831,KOEL,1.115
2023-01-04,831,dizel,1.483
2023-01-04,831,dizel-premium,1.718
2023-01-04,832,95,1.276
2023-01-04,832,dizel,1.483
2023-01-04,833,100,1.557
2023-01-04,833,95,1.276
2023-01-04,833,dizel,1.483
2023-01-04,833,dizel-premium,1.718
2023-01-04,834,100,1.557
2023-01-04,834,95,1.276
2023-01-04,834,KOEL,1.115
2023-01-04,834,dizel,1.483
2023-01-04,835,100,1.557
2023-01-04,835,95,1.276
2023-01-04,835,KOEL,1.115
2023-01-04,835,dizel,1.483
2023-01-04,835,dizel-premium,1.718
2023-01-04,836,100,1.557
2023-01-04,836,95,1.276
2023-01-04,836,dizel,1.483
2023-01-04,836,dizel-premium,1.718
2023-01-04,837,100,1.728
2023-01-04,837,95,1.582
2023-01-04,837,dizel,1.758
2023-01-04,838,100,1.557
2023-01-04,838,95,1.276
2023-01-04,838,KOEL,1.115
2023-01-04,838,dizel,1.483
2023-01-04,838,dizel-premium,1.718
2023-01-04,839,100,1.557
2023-01-04,839,95,1.276
2023-01-04,839,dizel,1.483
2023-01-04,840,100,1.557
2023-01-04,840,95,1.276
2023-01-04,840,dizel,1.483
2023-01-04,840,dizel-premium,1.718
2023-01-04,841,100,1.557
2023-01-04,841,95,1.276
2023-01-04,841,dizel,1.483
2023-01-04,841,dizel-premium,1.718
2023-01-04,842,100,1.557
2023-01-04,842,95,1.276
2023-01-04,842,KOEL,1.115
2023-01-04,842,dizel,1.483
2023-01-04,843,100,1.557
2023-01-04,843,95,1.276
2023-01-04,843,KOEL,1.115
2023-01-04,843,dizel,1.483
2023-01-04,844,100,1.728
2023-01-04,844,95,1.582
2023-01-04,844,dizel,1.758
2023-01-04,845,100,1.728
2023-01-04,845,95,1.582
2023-01-04,845,dizel,1.758
2023-01-04,846,100,1.557
2023-01-04,846,95,1.276
2023-01-04,846,KOEL,1.115
2023-01-04,846,dizel,1.483
2023-01-04,847,95,1.582
2023-01-04,847,dizel,1.758
2023-01-04,848,95,1.582
2023-01-04,848,dizel,1.758
2023-01-04,849,100,1.557
2023-01-04,849,95,1.276
2023-01-04,849,dizel,1.483
2023-01-04,849,dizel-premium,1.718
2023-01-04,851,100,1.557
2023-01-04,851,95,1.276
2023-01-04,851,dizel,1.483
2023-01-04,851,dizel-premium,1.718
2023-01-04,852,95,1.276
2023-01-04,852,dizel,1.483
2023-01-04,853,100,1.557
2023-01-04,853,95,1.276
2023-01-04,853,dizel,1.483
2023-01-04,854,100,1.557
2023-01-04,854,95,1.276
2023-01-04,854,dizel,1.483
2023-01-04,854,dizel-premium,1.718
2023-01-04,855,100,1.557
2023-01-04,855,95,1.276
2023-01-04,855,KOEL,1.115
2023-01-04,855,dizel,1.483
2023-01-04,856,100,1.557
2023-01-04,856,95,1.276
2023-01-04,856,dizel,1.483
2023-01-04,856,dizel-premium,1.718
2023-01-04,857,100,1.557
2023-01-04,857,95,1.276
2023-01-04,857,KOEL,1.115
2023-01-04,857,dizel,1.483
2023-01-04,857,dizel-premium,1.718
2023-01-04,858,100,1.557
2023-01-04,858,95,1.276
2023-01-04,858,KOEL,1.115
2023-01-04,858,dizel,1.483
2023-01-04,859,95,1.276
2023-01-04,859,dizel,1.483
2023-01-04,860,100,1.557
2023-01-04,860,95,1.276
2023-01-04,860,KOEL,1.115
2023-01-04,860,dizel,1.483
2023-01-04,861,100,1.728
2023-01-04,861,95,1.582
2023-01-04,861,dizel,1.758
2023-01-04,862,100,1.557
2023-01-04,862,95,1.276
2023-01-04,862,KOEL,1.115
2023-01-04,862,dizel,1.483
2023-01-04,862,dizel-premium,1.718
2023-01-04,863,100,1.678
2023-01-04,863,95,1.332
2023-01-04,863,KOEL,1.115
2023-01-04,863,dizel,1.539
2023-01-04,864,100,1.678
2023-01-04,864,95,1.332
2023-01-04,864,dizel,1.539
2023-01-04,865,100,1.557
2023-01-04,865,95,1.276
2023-01-04,865,KOEL,1.115
2023-01-04,865,dizel,1.483
2023-01-04,865,dizel-premium,1.718
2023-01-04,866,100,1.557
2023-01-04,866,95,1.276
2023-01-04,866,dizel,1.483
2023-01-04,867,100,1.557
2023-01-04,867,95,1.276
2023-01-04,867,dizel,1.483
2023-01-04,868,100,1.557
2023-01-04,868,95,1.276
2023-01-04,868,dizel,1.483
2023-01-04,869,100,1.557
2023-01-04,869,95,1.276
2023-01-04,869,KOEL,1.115
2023-01-04,869,dizel,1.483
2023-01-04,869,dizel-premium,1.718
2023-01-04,870,100,1.557
2023-01-04,870,95,1.276
2023-01-04,870,dizel,1.483
2023-01-04,871,100,1.557
2023-01-04,871,95,1.276
2023-01-04,871,KOEL,1.115
2023-01-04,871,dizel,1.483
2023-01-04,871,dizel-premium,1.718
2023-01-04,872,100,1.557
2023-01-04,872,95,1.276
2023-01-04,872,dizel,1.483
2023-01-04,872,dizel-premium,1.718
2023-01-04,873,100,1.557
2023-01-04,873,95,1.276
2023-01-04,873,dizel,1.483
2023-01-04,874,100,1.557
2023-01-04,874,95,1.276
2023-01-04,874,KOEL,1.115
2023-01-04,874,dizel,1.483
2023-01-04,874,dizel-premium,1.718
2023-01-04,875,100,1.557
2023-01-04,875,95,1.276
2023-01-04,875,KOEL,1.115
2023-01-04,875,dizel,1.483
2023-01-04,876,100,1.557
2023-01-04,876,95,1.276
2023-01-04,876,KOEL,1.115
2023-01-04,876,dizel,1.483
2023-01-04,1548,100,1.555
2023-01-04,1548,95,1.276
2023-01-04,1548,dizel,1.483
2023-01-04,1548,dizel-premium,1.699
2023-01-04,1549,100,1.555
2023-01-04,1549,95,1.276
2023-01-04,1549,dizel,1.483
2023-01-04,1549,dizel-premium,1.699
2023-01-04,1550,100,1.555
2023-01-04,1550,95,1.276
2023-01-04,1550,dizel,1.483
2023-01-04,1550,dizel-premium,1.699
2023-01-04,1551,100,1.555
2023-01-04,1551,95,1.276
2023-01-04,1551,dizel,1.483
2023-01-04,1551,dizel-premium,1.699
2023-01-04,1552,100,1.555
2023-01-04,1552,95,1.276
2023-01-04,1552,dizel,1.483
2023-01-04,1552,dizel-premium,1.699
2023-01-04,1553,100,1.555
2023-01-04,1553,95,1.276
2023-01-04,1553,dizel,1.483
2023-01-04,1553,dizel-premium,1.699
2023-01-04,1554,100,1.555
2023-01-04,1554,95,1.276
2023-01-04,1554,dizel,1.483
2023-01-04,1554,dizel-premium,1.699
2023-01-04,1555,100,1.555
2023-01-04,1555,95,1.276
2023-01-04,1555,dizel,1.483
2023-01-04,1555,dizel-premium,1.699
2023-01-04,1556,100,1.555
2023-01-04,1556,95,1.276
2023-01-04,1556,dizel,1.483
2023-01-04,1556,dizel-premium,1.699
2023-01-04,1557,100,1.555
2023-01-04,1557,95,1.276
2023-01-04,1557,dizel,1.483
2023-01-04,1557,dizel-premium,1.699
2023-01-04,1558,100,1.555
2023-01-04,1558,95,1.276
2023-01-04,1558,dizel,1.483
2023-01-04,1558,dizel-premium,1.699
2023-01-04,1559,100,1.709
2023-01-04,1559,95,1.569
2023-01-04,1559,dizel,1.739
2023-01-04,1559,dizel-premium,1.909
2023-01-04,1560,100,1.555
2023-01-04,1560,95,1.276
2023-01-04,1560,dizel,1.483
2023-01-04,1560,dizel-premium,1.699
2023-01-04,1561,100,1.555
2023-01-04,1561,95,1.276
2023-01-04,1561,KOEL,1.115
2023-01-04,1561,dizel,1.483
2023-01-04,1561,dizel-premium,1.699
2023-01-04,1562,100,1.555
2023-01-04,1562,95,1.276
2023-01-04,1562,dizel,1.483
2023-01-04,1562,dizel-premium,1.699
2023-01-04,1563,100,1.555
2023-01-04,1563,95,1.276
2023-01-04,1563,dizel,1.483
2023-01-04,1563,dizel-premium,1.699
2023-01-04,1564,100,1.555
2023-01-04,1564,95,1.276
2023-01-04,1564,dizel,1.483
2023-01-04,1564,dizel-premium,1.699
2023-01-04,1565,100,1.555
2023-01-04,1565,95,1.276
2023-01-04,1565,dizel,1.483
2023-01-04,1565,dizel-premium,1.699
2023-01-04,1566,100,1.555
2023-01-04,1566,95,1.276
2023-01-04,1566,dizel,1.483
2023-01-04,1566,dizel-premium,1.699
2023-01-04,1567,100,1.555
2023-01-04,1567,95,1.276
2023-01-04,1567,dizel,1.483
2023-01-04,1567,dizel-premium,1.699
2023-01-04,1568,100,1.709
2023-01-04,1568,95,1.569
2023-01-04,1568,dizel,1.739
2023-01-04,1568,dizel-premium,1.909
2023-01-04,1569,100,1.555
2023-01-04,1569,95,1.276
2023-01-04,1569,dizel,1.483
2023-01-04,1570,100,1.555
2023-01-04,1570,95,1.276
2023-01-04,1570,dizel,1.483
2023-01-04,1571,100,1.555
2023-01-04,1571,95,1.276
2023-01-04,1571,dizel,1.483
2023-01-04,1571,dizel-premium,1.699
2023-01-04,1572,100,1.555
2023-01-04,1572,95,1.276
2023-01-04,1572,dizel,1.483
2023-01-04,1572,dizel-premium,1.699
2023-01-04,1573,100,1.555
2023-01-04,1573,95,1.276
2023-01-04,1573,dizel,1.483
2023-01-04,1574,100,1.555
2023-01-04,1574,95,1.276
2023-01-04,1574,dizel,1.483
2023-01-04,1575,100,1.555
2023-01-04,1575,95,1.276
2023-01-04,1575,dizel,1.483
2023-01-04,1575,dizel-premium,1.699
2023-01-04,1576,100,1.555
2023-01-04,1576,95,1.276
2023-01-04,1576,dizel,1.483
2023-01-04,1576,dizel-premium,1.699
2023-01-04,1577,100,1.555
2023-01-04,1577,95,1.276
2023-01-04,1577,dizel,1.483
2023-01-04,1577,dizel-premium,1.699
2023-01-04,1578,100,1.555
2023-01-04,1578,95,1.276
2023-01-04,1578,dizel,1.483
2023-01-04,1578,dizel-premium,1.699
2023-01-04,1579,100,1.555
2023-01-04,1579,95,1.276
2023-01-04,1579,dizel,1.483
2023-01-04,1579,dizel-premium,1.699
2023-01-04,1580,100,1.555
2023-01-04,1580,95,1.276
2023-01-04,1580,dizel,1.483
2023-01-04,1580,dizel-premium,1.699
2023-01-04,1581,100,1.555
2023-01-04,1581,95,1.276
2023-01-04,1581,dizel,1.483
2023-01-04,1581,dizel-premium,1.699
2023-01-04,1582,100,1.555
2023-01-04,1582,95,1.276
2023-01-04,1582,KOEL,1.115
2023-01-04,1582,dizel,1.483
2023-01-04,1583,100,1.555
2023-01-04,1583,95,1.276
2023-01-04,1583,dizel,1.483
2023-01-04,1583,dizel-premium,1.699
2023-01-04,1584,100,1.555
2023-01-04,1584,95,1.276
2023-01-04,1584,KOEL,1.115
2023-01-04,1584,dizel,1.483
2023-01-04,1585,100,1.555
2023-01-04,1585,95,1.276
2023-01-04,1585,dizel,1.483
2023-01-04,1585,dizel-premium,1.699
2023-01-04,1586,100,1.555
2023-01-04,1586,95,1.276
2023-01-04,1586,dizel,1.483
2023-01-04,1586,dizel-premium,1.699
2023-01-04,1587,100,1.555
2023-01-04,1587,95,1.276
2023-01-04,1587,dizel,1.483
2023-01-04,1587,dizel-premium,1.699
2023-01-04,1588,100,1.555
2023-01-04,1588,95,1.276
2023-01-04,1588,KOEL,1.115
2023-01-04,1588,dizel,1.483
2023-01-04,1588,dizel-premium,1.699
2023-01-04,1589,100,1.555
2023-01-04,1589,95,1.276
2023-01-04,1589,dizel,1.483
2023-01-04,1589,dizel-premium,1.699
2023-01-04,1590,100,1.555
2023-01-04,1590,95,1.276
2023-01-04,1590,dizel,1.483
2023-01-04,1590,dizel-premium,1.699
2023-01-04,1591,100,1.555
2023-01-04,1591,95,1.276
2023-01-04,1591,dizel,1.483
2023-01-04,1591,dizel-premium,1.699
2023-01-04,1592,100,1.555
2023-01-04,1592,95,1.276
2023-01-04,1592,dizel,1.483
2023-01-04,1592,dizel-premium,1.699
2023-01-04,1593,100,1.555
2023-01-04,1593,95,1.276
2023-01-04,1593,dizel,1.483
2023-01-04,1593,dizel-premium,1.699
2023-01-04,1921,100,1.550
2023-01-04,1921,95,1.276
2023-01-04,1921,dizel,1.483
2023-01-04,1922,95,1.276
2023-01-04,1922,KOEL,1.115
2023-01-04,1922,dizel,1.483
2023-01-04,1923,100,1.656
2023-01-04,1923,95,1.503
2023-01-04,1923,dizel,1.702
2023-01-04,1924,95,1.276
2023-01-04,1924,KOEL,1.115
2023-01-04,1924,dizel,1.483
2023-01-04,1925,95,1.276
2023-01-04,1925,KOEL,1.115
2023-01-04,1925,dizel,1.483
2023-01-04,1926,95,1.276
2023-01-04,1926,KOEL,1.115
2023-01-04,1926,dizel,1.483
2023-01-04,1927,95,1.276
2023-01-04,1927,dizel,1.483
2023-01-04,1928,100,1.550
2023-01-04,1928,95,1.276
2023-01-04,1928,KOEL,1.115
2023-01-04,1928,dizel,1.483
2023-01-04,1929,100,1.550
2023-01-04,1929,95,1.276
2023-01-04,1929,KOEL,1.115
2023-01-04,1929,dizel,1.483
2023-01-04,1930,95,1.276
2023-01-04,1930,KOEL,1.115
2023-01-04,1930,dizel,1.483
2023-01-04,1931,95,1.276
2023-01-04,1931,KOEL,1.115
2023-01-04,1931,dizel,1.483
2023-01-04,1932,95,1.276
2023-01-04,1932,KOEL,1.115
2023-01-04,1932,dizel,1.483
2023-01-04,1933,95,1.276
2023-01-04,1933,KOEL,1.115
2023-01-04,1933,dizel,1.483
2023-01-04,1934,95,1.276
2023-01-04,1934,dizel,1.483
2023-01-04,1935,100,1.550
2023-01-04,1935,95,1.276
2023-01-04,1935,KOEL,1.115
2023-01-04,1935,dizel,1.483
2023-01-04,1936,95,1.276
2023-01-04,1936,KOEL,1.115
2023-01-04,1936,dizel,1.483
2023-01-04,1937,95,1.276
2023-01-04,1937,KOEL,1.115
2023-01-04,1937,dizel,1.483
2023-01-04,1938,95,1.276
2023-01-04,1938,KOEL,1.115
2023-01-04,1938,dizel,1.483
2023-01-04,1939,95,1.276
2023-01-04,1939,KOEL,1.115
2023-01-04,1939,dizel,1.483
2023-01-04,1940,95,1.276
2023-01-04,1940,KOEL,1.115
2023-01-04,1940,dizel,1.483
2023-01-04,1941,95,1.276
2023-01-04,1941,dizel,1.483
2023-01-04,1942,100,1.550
2023-01-04,1942,95,1.276
2023-01-04,1942,KOEL,1.115
2023-01-04,1942,dizel,1.483
2023-01-04,1943,100,1.550
2023-01-04,1943,95,1.276
2023-01-04,1943,KOEL,1.115
2023-01-04,1943,dizel,1.483
2023-01-04,1944,95,1.276
2023-01-04,1944,KOEL,1.115
2023-01-04,1944,dizel,1.483
2023-01-04,1945,100,1.656
2023-01-04,1945,95,1.503
2023-01-04,1945,dizel,1.702
2023-01-04,1946,95,1.276
2023-01-04,1946,KOEL,1.115
2023-01-04,1946,dizel,1.483
2023-01-04,1947,100,1.550
2023-01-04,1947,95,1.276
2023-01-04,1947,KOEL,1.115
2023-01-04,1947,dizel,1.483
2023-01-04,1948,100,1.550
2023-01-04,1948,95,1.276
2023-01-04,1948,KOEL,1.115
2023-01-04,1948,dizel,1.483
2023-01-04,1949,100,1.656
2023-01-04,1949,95,1.503
2023-01-04,1949,dizel,1.702
2023-01-04,1949,dizel-premium,1.997
2023-01-04,1950,100,1.550
2023-01-04,1950,95,1.276
2023-01-04,1950,KOEL,1.115
2023-01-04,1950,dizel,1.483
2023-01-04,1950,dizel-premium,1.913
2023-01-04,1951,100,1.550
2023-01-04,1951,95,1.276
2023-01-04,1951,KOEL,1.115
2023-01-04,1951,dizel,1.483
2023-01-04,1952,100,1.550
2023-01-04,1952,95,1.276
2023-01-04,1952,dizel,1.483
2023-01-04,1952,dizel-premium,1.913
2023-01-04,1953,95,1.276
2023-01-04,1953,KOEL,1.115
2023-01-04,1953,dizel,1.483
2023-01-04,1954,100,1.550
2023-01-04,1954,95,1.276
2023-01-04,1954,KOEL,1.115
2023-01-04,1954,dizel,1.483
2023-01-04,1955,100,1.550
2023-01-04,1955,95,1.276
2023-01-04,1955,dizel,1.483
2023-01-04,1956,100,1.550
2023-01-04,1956,95,1.276
2023-01-04,1956,dizel,1.483
2023-01-04,1957,100,1.550
2023-01-04,1957,95,1.276
2023-01-04,1957,KOEL,1.115
2023-01-04,1957,dizel,1.483
2023-01-04,1958,100,1.550
2023-01-04,1958,95,1.276
2023-01-04,1958,KOEL,1.115
2023-01-04,1958,dizel,1.483
2023-01-04,1959,100,1.550
2023-01-04,1959,95,1.276
2023-01-04,1959,dizel,1.483
2023-01-04,1960,100,1.550
2023-01-04,1960,95,1.276
2023-01-04,1960,dizel,1.483
2023-01-04,1961,100,1.550
2023-01-04,1961,95,1.276
2023-01-04,1961,KOEL,1.115
2023-01-04,1961,dizel,1.483
2023-01-04,1962,100,1.550
2023-01-04,1962,95,1.276
2023-01-04,1962,KOEL,1.115
2023-01-04,1962,dizel,1.483
2023-01-04,1962,dizel-premium,1.913
2023-01-04,1963,95,1.276
2023-01-04,1963,KOEL,1.115
2023-01-04,1963,dizel,1.483
2023-01-04,1964,95,1.276
2023-01-04,1964,KOEL,1.115
2023-01-04,1964,dizel,1.483
2023-01-04,1965,95,1.276
2023-01-04,1965,KOEL,1.115
2023-01-04,1965,dizel,1.483
2023-01-04,1966,100,1.550
2023-01-04,1966,95,1.276
2023-01-04,1966,KOEL,1.115
2023-01-04,1966,dizel,1.483
2023-01-04,1967,95,1.276
2023-01-04,1967,KOEL,1.115
2023-01-04,1967,dizel,1.483
2023-01-04,1968,95,1.276
2023-01-04,1968,KOEL,1.115
2023-01-04,1968,dizel,1.483
2023-01-04,1969,100,1.550
2023-01-04,1969,95,1.276
2023-01-04,1969,KOEL,1.115
2023-01-04,1969,dizel,1.483
2023-01-04,1970,100,1.550
2023-01-04,1970,95,1.276
2023-01-04,1970,KOEL,1.115
2023-01-04,1970,dizel,1.483
2023-01-04,1971,100,1.550
2023-01-04,1971,95,1.276
2023-01-04,1971,dizel,1.483
2023-01-04,1972,100,1.550
2023-01-04,1972,95,1.276
2023-01-04,1972,KOEL,1.115
2023-01-04,1972,dizel,1.483
2023-01-04,1973,95,1.276
2023-01-04,1973,KOEL,1.115
2023-01-04,1973,dizel,1.483
2023-01-04,1974,95,1.276
2023-01-04,1974,KOEL,1.115
2023-01-04,1974,dizel,1.483
2023-01-04,1975,95,1.276
2023-01-04,1975,KOEL,1.115
2023-01-04,1975,dizel,1.483
2023-01-04,1976,100,1.656
2023-01-04,1976,95,1.503
2023-01-04,1976,dizel,1.702
2023-01-04,1977,100,1.656
2023-01-04,1977,95,1.503
2023-01-04,1977,dizel,1.702
2023-01-04,1977,dizel-premium,1.997
2023-01-04,1978,100,1.656
2023-01-04,1978,95,1.503
2023-01-04,1978,dizel,1.702
2023-01-04,1978,dizel-premium,1.997
2023-01-04,1979,100,1.550
2023-01-04,1979,95,1.276
2023-01-04,1979,KOEL,1.115
2023-01-04,1979,dizel,1.483
2023-01-04,1980,100,1.550
2023-01-04,1980,95,1.276
2023-01-04,1980,KOEL,1.115
2023-01-04,1980,dizel,1.483
2023-01-04,1981,100,1.550
2023-01-04,1981,95,1.276
2023-01-04,1981,dizel,1.483
2023-01-04,1982,95,1.276
2023-01-04,1982,KOEL,1.115
2023-01-04,1982,dizel,1.483
2023-01-04,1983,95,1.276
2023-01-04,1983,dizel,1.483
2023-01-04,1984,100,1.550
2023-01-04,1984,95,1.276
2023-01-04,1984,dizel,1.483
2023-01-04,1985,95,1.276
2023-01-04,1985,KOEL,1.115
2023-01-04,1985,dizel,1.483
