date,station_pk,fuel,price
2025-01-01,2358,100,1.789
2025-01-01,2358,95,1.495
2025-01-01,2358,dizel,1.554
2025-01-01,2359,100,1.789
2025-01-01,2359,95,1.495
2025-01-01,2359,dizel,1.554
2025-01-01,2360,100,1.789
2025-01-01,2360,95,1.495
2025-01-01,2360,dizel,1.554
2025-01-01,2361,100,1.789
2025-01-01,2361,95,1.495
2025-01-01,2361,dizel,1.554
2025-01-01,2362,100,1.789
2025-01-01,2362,95,1.495
2025-01-01,2362,dizel,1.554
2025-01-01,2363,100,1.789
2025-01-01,2363,95,1.495
2025-01-01,2363,dizel,1.554
2025-01-01,2364,100,1.789
2025-01-01,2364,95,1.495
2025-01-01,2364,dizel,1.554
2025-01-01,2365,100,1.789
2025-01-01,2365,95,1.495
2025-01-01,2365,dizel,1.554
2025-01-01,2366,100,1.789
2025-01-01,2366,95,1.495
2025-01-01,2366,dizel,1.554
2025-01-01,2367,100,1.789
2025-01-01,2367,95,1.495
2025-01-01,2367,dizel,1.554
2025-01-01,2368,100,1.789
2025-01-01,2368,95,1.495
2025-01-01,2368,dizel,1.554
2025-01-01,2369,100,1.789
2025-01-01,2369,95,1.495
2025-01-01,2369,dizel,1.554
2025-01-01,2370,100,1.789
2025-01-01,2370,95,1.495
2025-01-01,2370,dizel,1.554
2025-01-01,2371,100,1.789
2025-01-01,2371,95,1.495
2025-01-01,2371,dizel,1.554
2025-01-01,2372,100,1.789
2025-01-01,2372,95,1.495
2025-01-01,2372,dizel,1.554
2025-01-04,2312,KOEL,1.143
2025-01-04,2312,dizel,1.504
2025-01-06,1923,avtoplin-lpg,0.939
2025-01-06,1945,avtoplin-lpg,0.939
2025-01-06,1949,avtoplin-lpg,0.939
2025-01-06,1976,avtoplin-lpg,0.939
2025-01-06,1977,avtoplin-lpg,0.939
2025-01-06,1978,avtoplin-lpg,0.939
2025-01-06,2000,avtoplin-lpg,0.939
2025-01-06,2009,avtoplin-lpg,0.939
2025-01-06,2018,avtoplin-lpg,0.939
2025-01-06,2026,avtoplin-lpg,0.939
2025-01-06,2027,avtoplin-lpg,0.939
2025-01-06,2030,avtoplin-lpg,0.939
2025-01-06,2031,avtoplin-lpg,0.939
2025-01-06,2032,avtoplin-lpg,0.939
2025-01-06,2059,avtoplin-lpg,0.939
2025-01-06,2060,avtoplin-lpg,0.939
2025-01-06,2088,avtoplin-lpg,0.939
2025-01-06,2089,avtoplin-lpg,0.939
2025-01-06,2096,avtoplin-lpg,0.939
2025-01-06,2100,avtoplin-lpg,0.939
2025-01-06,2101,avtoplin-lpg,0.939
2025-01-06,2120,avtoplin-lpg,0.939
2025-01-06,2123,avtoplin-lpg,0.939
2025-01-06,2175,avtoplin-lpg,0.939
2025-01-06,2176,avtoplin-lpg,0.939
2025-01-06,2201,avtoplin-lpg,0.939
2025-01-06,2202,avtoplin-lpg,0.939
2025-01-06,2216,avtoplin-lpg,0.939
2025-01-06,2229,avtoplin-lpg,0.939
2025-01-06,2230,avtoplin-lpg,0.939
2025-01-06,2231,avtoplin-lpg,0.939
2025-01-06,2232,avtoplin-lpg,0.939
2025-01-07,1923,100,1.833
2025-01-07,1923,95,1.744
2025-01-07,1923,dizel,1.764
2025-01-07,1945,100,1.833
2025-01-07,1945,95,1.744
2025-01-07,1945,dizel,1.764
2025-01-07,1949,100,1.833
2025-01-07,1949,95,1.744
2025-01-07,1949,dizel,1.764
2025-01-07,1949,dizel-premium,1.849
2025-01-07,1976,100,1.833
2025-01-07,1976,95,1.744
2025-01-07,1976,dizel,1.764
2025-01-07,1977,100,1.833
2025-01-07,1977,95,1.744
2025-01-07,1977,dizel,1.764
2025-01-07,1977,dizel-premium,1.849
2025-01-07,1978,100,1.833
2025-01-07,1978,95,1.744
2025-01-07,1978,dizel,1.764
2025-01-07,1978,dizel-premium,1.849
2025-01-07,1997,100,1.833
2025-01-07,1997,95,1.744
2025-01-07,1997,dizel,1.764
2025-01-07,1997,dizel-premium,1.849
2025-01-07,2000,100,1.833
2025-01-07,2000,95,1.744
2025-01-07,2000,dizel,1.764
2025-01-07,2000,dizel-premium,1.849
2025-01-07,2008,100,1.833
2025-01-07,2008,95,1.744
2025-01-07,2008,dizel,1.764
2025-01-07,2009,100,1.833
2025-01-07,2009,95,1.744
2025-01-07,2009,dizel,1.764
2025-01-07,2009,dizel-premium,1.849
2025-01-07,2018,100,1.833
2025-01-07,2018,95,1.744
2025-01-07,2018,dizel,1.764
2025-01-07,2019,100,1.833
2025-01-07,2019,95,1.744
2025-01-07,2019,dizel,1.764
2025-01-07,2026,100,1.833
2025-01-07,2026,95,1.744
2025-01-07,2026,dizel,1.764
2025-01-07,2027,100,1.833
2025-01-07,2027,95,1.744
2025-01-07,2027,dizel,1.764
2025-01-07,2027,dizel-premium,1.849
2025-01-07,2030,100,1.833
2025-01-07,2030,95,1.744
2025-01-07,2030,dizel,1.764
2025-01-07,2031,100,1.833
2025-01-07,2031,95,1.744
2025-01-07,2031,dizel,1.764
2025-01-07,2032,100,1.833
2025-01-07,2032,95,1.744
2025-01-07,2032,dizel,1.764
2025-01-07,2032,dizel-premium,1.849
2025-01-07,2059,100,1.833
2025-01-07,2059,95,1.744
2025-01-07,2059,dizel,1.764
2025-01-07,2059,dizel-premium,1.849
2025-01-07,2059,hvo,2.441
2025-01-07,2060,100,1.833
2025-01-07,2060,95,1.744
2025-01-07,2060,dizel,1.764
2025-01-07,2060,dizel-premium,1.849
2025-01-07,2060,hvo,2.441
2025-01-07,2088,100,1.833
2025-01-07,2088,95,1.744
2025-01-07,2088,dizel,1.764
2025-01-07,2088,dizel-premium,1.849
2025-01-07,2089,100,1.833
2025-01-07,2089,95,1.744
2025-01-07,2089,dizel,1.764
2025-01-07,2089,dizel-premium,1.849
2025-01-07,2095,100,1.833
2025-01-07,2095,95,1.744
2025-01-07,2095,dizel,1.764
2025-01-07,2095,dizel-premium,1.849
2025-01-07,2096,100,1.833
2025-01-07,2096,95,1.744
2025-01-07,2096,dizel,1.764
2025-01-07,2096,dizel-premium,1.849
2025-01-07,2100,100,1.833
2025-01-07,2100,95,1.744
2025-01-07,2100,dizel,1.764
2025-01-07,2101,100,1.833
2025-01-07,2101,95,1.744
2025-01-07,2101,dizel,1.764
2025-01-07,2120,100,1.833
2025-01-07,2120,95,1.744
2025-01-07,2120,dizel,1.764
2025-01-07,2123,100,1.833
2025-01-07,2123,95,1.744
2025-01-07,2123,dizel,1.764
2025-01-07,2123,dizel-premium,1.849
2025-01-07,2141,100,1.833
2025-01-07,2141,95,1.744
2025-01-07,2141,dizel,1.764
2025-01-07,2141,dizel-premium,1.849
2025-01-07,2162,100,1.833
2025-01-07,2162,95,1.744
2025-01-07,2162,dizel,1.764
2025-01-07,2162,dizel-premium,1.849
2025-01-07,2175,100,1.833
2025-01-07,2175,95,1.744
2025-01-07,2175,dizel,1.764
2025-01-07,2176,100,1.833
2025-01-07,2176,95,1.744
2025-01-07,2176,dizel,1.764
2025-01-07,2201,100,1.833
2025-01-07,2201,95,1.744
2025-01-07,2201,dizel,1.764
2025-01-07,2202,100,1.833
2025-01-07,2202,95,1.744
2025-01-07,2202,dizel,1.764
2025-01-07,2216,100,1.833
2025-01-07,2216,95,1.744
2025-01-07,2216,dizel,1.764
2025-01-07,2216,dizel-premium,1.849
2025-01-07,2229,100,1.833
2025-01-07,2229,95,1.744
2025-01-07,2229,dizel,1.764
2025-01-07,2229,dizel-premium,1.849
2025-01-07,2230,100,1.833
2025-01-07,2230,95,1.744
2025-01-07,2230,dizel,1.764
2025-01-07,2230,dizel-premium,1.849
2025-01-07,2231,100,1.833
2025-01-07,2231,95,1.744
2025-01-07,2231,dizel,1.764
2025-01-07,2231,dizel-premium,1.849
2025-01-07,2232,100,1.833
2025-01-07,2232,95,1.744
2025-01-07,2232,dizel,1.764
2025-01-07,2232,dizel-premium,1.849
2025-01-10,1923,100,1.853
2025-01-10,1923,95,1.764
2025-01-10,1923,avtoplin-lpg,0.949
2025-01-10,1923,dizel,1.784
2025-01-10,1945,100,1.853
2025-01-10,1945,95,1.764
2025-01-10,1945,avtoplin-lpg,0.949
2025-01-10,1945,dizel,1.784
2025-01-10,1949,100,1.853
2025-01-10,1949,95,1.764
2025-01-10,1949,avtoplin-lpg,0.949
2025-01-10,1949,dizel,1.784
2025-01-10,1949,dizel-premium,1.869
2025-01-10,1976,100,1.853
2025-01-10,1976,95,1.764
2025-01-10,1976,avtoplin-lpg,0.949
2025-01-10,1976,dizel,1.784
2025-01-10,1977,100,1.853
2025-01-10,1977,95,1.764
2025-01-10,1977,avtoplin-lpg,0.949
2025-01-10,1977,dizel,1.784
2025-01-10,1977,dizel-premium,1.869
2025-01-10,1978,100,1.853
2025-01-10,1978,95,1.764
2025-01-10,1978,avtoplin-lpg,0.949
2025-01-10,1978,dizel,1.784
2025-01-10,1978,dizel-premium,1.869
2025-01-10,1997,100,1.853
2025-01-10,1997,95,1.764
2025-01-10,1997,dizel,1.784
2025-01-10,1997,dizel-premium,1.869
2025-01-10,2000,100,1.853
2025-01-10,2000,95,1.764
2025-01-10,2000,avtoplin-lpg,0.949
2025-01-10,2000,dizel,1.784
2025-01-10,2000,dizel-premium,1.869
2025-01-10,2008,100,1.853
2025-01-10,2008,95,1.764
2025-01-10,2008,dizel,1.784
2025-01-10,2009,100,1.853
2025-01-10,2009,95,1.764
2025-01-10,2009,avtoplin-lpg,0.949
2025-01-10,2009,dizel,1.784
2025-01-10,2009,dizel-premium,1.869
2025-01-10,2018,100,1.853
2025-01-10,2018,95,1.764
2025-01-10,2018,avtoplin-lpg,0.949
2025-01-10,2018,dizel,1.784
2025-01-10,2019,100,1.853
2025-01-10,2019,95,1.764
2025-01-10,2019,dizel,1.784
2025-01-10,2026,100,1.853
2025-01-10,2026,95,1.764
2025-01-10,2026,avtoplin-lpg,0.949
2025-01-10,2026,dizel,1.784
2025-01-10,2027,100,1.853
2025-01-10,2027,95,1.764
2025-01-10,2027,avtoplin-lpg,0.949
2025-01-10,2027,dizel,1.784
2025-01-10,2027,dizel-premium,1.869
2025-01-10,2030,100,1.853
2025-01-10,2030,95,1.764
2025-01-10,2030,avtoplin-lpg,0.949
2025-01-10,2030,dizel,1.784
2025-01-10,2031,100,1.853
2025-01-10,2031,95,1.764
2025-01-10,2031,avtoplin-lpg,0.949
2025-01-10,2031,dizel,1.784
2025-01-10,2032,100,1.853
2025-01-10,2032,95,1.764
2025-01-10,2032,avtoplin-lpg,0.949
2025-01-10,2032,dizel,1.784
2025-01-10,2032,dizel-premium,1.869
2025-01-10,2059,100,1.853
2025-01-10,2059,95,1.764
2025-01-10,2059,avtoplin-lpg,0.949
2025-01-10,2059,dizel,1.784
2025-01-10,2059,dizel-premium,1.869
2025-01-10,2059,hvo,2.461
2025-01-10,2060,100,1.853
2025-01-10,2060,95,1.764
2025-01-10,2060,avtoplin-lpg,0.949
2025-01-10,2060,dizel,1.784
2025-01-10,2060,dizel-premium,1.869
2025-01-10,2060,hvo,2.461
2025-01-10,2088,100,1.853
2025-01-10,2088,95,1.764
2025-01-10,2088,avtoplin-lpg,0.949
2025-01-10,2088,dizel,1.784
2025-01-10,2088,dizel-premium,1.869
2025-01-10,2089,100,1.853
2025-01-10,2089,95,1.764
2025-01-10,2089,avtoplin-lpg,0.949
2025-01-10,2089,dizel,1.784
2025-01-10,2089,dizel-premium,1.869
2025-01-10,2095,100,1.853
2025-01-10,2095,95,1.764
2025-01-10,2095,dizel,1.784
2025-01-10,2095,dizel-premium,1.869
2025-01-10,2096,100,1.853
2025-01-10,2096,95,1.764
2025-01-10,2096,avtoplin-lpg,0.949
2025-01-10,2096,dizel,1.784
2025-01-10,2096,dizel-premium,1.869
2025-01-10,2100,100,1.853
2025-01-10,2100,95,1.764
2025-01-10,2100,avtoplin-lpg,0.949
2025-01-10,2100,dizel,1.784
2025-01-10,2101,100,1.853
2025-01-10,2101,95,1.764
2025-01-10,2101,avtoplin-lpg,0.949
2025-01-10,2101,dizel,1.784
2025-01-10,2120,100,1.853
2025-01-10,2120,95,1.764
2025-01-10,2120,avtoplin-lpg,0.949
2025-01-10,2120,dizel,1.784
2025-01-10,2123,100,1.853
2025-01-10,2123,95,1.764
2025-01-10,2123,avtoplin-lpg,0.949
2025-01-10,2123,dizel,1.784
2025-01-10,2123,dizel-premium,1.869
2025-01-10,2141,100,1.853
2025-01-10,2141,95,1.764
2025-01-10,2141,dizel,1.784
2025-01-10,2141,dizel-premium,1.869
2025-01-10,2162,100,1.853
2025-01-10,2162,95,1.764
2025-01-10,2162,dizel,1.784
2025-01-10,2162,dizel-premium,1.869
2025-01-10,2175,100,1.853
2025-01-10,2175,95,1.764
2025-01-10,2175,avtoplin-lpg,0.949
2025-01-10,2175,dizel,1.784
2025-01-10,2176,100,1.853
2025-01-10,2176,95,1.764
2025-01-10,2176,avtoplin-lpg,0.949
2025-01-10,2176,dizel,1.784
2025-01-10,2201,100,1.853
2025-01-10,2201,95,1.764
2025-01-10,2201,avtoplin-lpg,0.949
2025-01-10,2201,dizel,1.784
2025-01-10,2202,100,1.853
2025-01-10,2202,95,1.764
2025-01-10,2202,avtoplin-lpg,0.949
2025-01-10,2202,dizel,1.784
2025-01-10,2216,100,1.853
2025-01-10,2216,95,1.764
2025-01-10,2216,avtoplin-lpg,0.949
2025-01-10,2216,dizel,1.784
2025-01-10,2216,dizel-premium,1.869
2025-01-10,2229,100,1.853
2025-01-10,2229,95,1.764
2025-01-10,2229,avtoplin-lpg,0.949
2025-01-10,2229,dizel,1.784
2025-01-10,2229,dizel-premium,1.869
2025-01-10,2230,100,1.853
2025-01-10,2230,95,1.764
2025-01-10,2230,avtoplin-lpg,0.949
2025-01-10,2230,dizel,1.784
2025-01-10,2230,dizel-premium,1.869
2025-01-10,2231,100,1.853
2025-01-10,2231,95,1.764
2025-01-10,2231,avtoplin-lpg,0.949
2025-01-10,2231,dizel,1.784
2025-01-10,2231,dizel-premium,1.869
2025-01-10,2232,100,1.853
2025-01-10,2232,95,1.764
2025-01-10,2232,avtoplin-lpg,0.949
2025-01-10,2232,dizel,1.784
2025-01-10,2232,dizel-premium,1.869
2025-01-13,1923,avtoplin-lpg,0.939
2025-01-13,1945,avtoplin-lpg,0.939
2025-01-13,1949,avtoplin-lpg,0.939
2025-01-13,1976,avtoplin-lpg,0.939
2025-01-13,1977,avtoplin-lpg,0.939
2025-01-13,1978,avtoplin-lpg,0.939
2025-01-13,2000,avtoplin-lpg,0.939
2025-01-13,2009,avtoplin-lpg,0.939
2025-01-13,2018,avtoplin-lpg,0.939
2025-01-13,2026,avtoplin-lpg,0.939
2025-01-13,2027,avtoplin-lpg,0.939
2025-01-13,2030,avtoplin-lpg,0.939
2025-01-13,2031,avtoplin-lpg,0.939
2025-01-13,2032,avtoplin-lpg,0.939
2025-01-13,2059,avtoplin-lpg,0.939
2025-01-13,2060,avtoplin-lpg,0.939
2025-01-13,2088,avtoplin-lpg,0.939
2025-01-13,2089,avtoplin-lpg,0.939
2025-01-13,2096,avtoplin-lpg,0.939
2025-01-13,2100,avtoplin-lpg,0.939
2025-01-13,2101,avtoplin-lpg,0.939
2025-01-13,2120,avtoplin-lpg,0.939
2025-01-13,2123,avtoplin-lpg,0.939
2025-01-13,2175,avtoplin-lpg,0.939
2025-01-13,2176,avtoplin-lpg,0.939
2025-01-13,2201,avtoplin-lpg,0.939
2025-01-13,2202,avtoplin-lpg,0.939
2025-01-13,2216,avtoplin-lpg,0.939
2025-01-13,2229,avtoplin-lpg,0.939
2025-01-13,2230,avtoplin-lpg,0.939
2025-01-13,2231,avtoplin-lpg,0.939
2025-01-13,2232,avtoplin-lpg,0.939
2025-01-14,769,100,1.743
2025-01-14,769,95,1.523
2025-01-14,769,KOEL,1.180
2025-01-14,769,dizel,1.581
2025-01-14,769,dizel-premium,1.749
2025-01-14,771,100,1.743
2025-01-14,771,95,1.523
2025-01-14,771,KOEL,1.180
2025-01-14,771,dizel,1.581
2025-01-14,771,dizel-premium,1.749
2025-01-14,773,100,1.743
2025-01-14,773,95,1.523
2025-01-14,773,KOEL,1.180
2025-01-14,773,dizel,1.581
2025-01-14,773,dizel-premium,1.749
2025-01-14,774,100,1.743
2025-01-14,774,95,1.523
2025-01-14,774,KOEL,1.180
2025-01-14,774,dizel,1.581
2025-01-14,774,dizel-premium,1.749
2025-01-14,775,100,1.743
2025-01-14,775,95,1.523
2025-01-14,775,KOEL,1.180
2025-01-14,775,dizel,1.581
2025-01-14,775,dizel-premium,1.749
2025-01-14,776,100,1.743
2025-01-14,776,95,1.523
2025-01-14,776,KOEL,1.180
2025-01-14,776,dizel,1.581
2025-01-14,776,dizel-premium,1.749
2025-01-14,777,100,1.864
2025-01-14,777,95,1.772
2025-01-14,777,dizel,1.796
2025-01-14,777,dizel-premium,1.883
2025-01-14,778,100,1.864
2025-01-14,778,95,1.772
2025-01-14,778,dizel,1.796
2025-01-14,778,dizel-premium,1.883
2025-01-14,779,100,1.743
2025-01-14,779,95,1.523
2025-01-14,779,KOEL,1.180
2025-01-14,779,dizel,1.581
2025-01-14,779,dizel-premium,1.749
2025-01-14,780,100,1.743
2025-01-14,780,95,1.523
2025-01-14,780,KOEL,1.180
2025-01-14,780,dizel,1.581
2025-01-14,780,dizel-premium,1.749
2025-01-14,781,100,1.864
2025-01-14,781,95,1.772
2025-01-14,781,dizel,1.796
2025-01-14,781,dizel-premium,1.883
2025-01-14,782,100,1.864
2025-01-14,782,95,1.772
2025-01-14,782,dizel,1.796
2025-01-14,782,dizel-premium,1.883
2025-01-14,783,100,1.743
2025-01-14,783,95,1.523
2025-01-14,783,KOEL,1.180
2025-01-14,783,dizel,1.581
2025-01-14,783,dizel-premium,1.749
2025-01-14,784,dizel,1.581
2025-01-14,785,dizel,1.581
2025-01-14,786,dizel,1.581
2025-01-14,788,dizel,1.581
2025-01-14,789,100,1.743
2025-01-14,789,95,1.523
2025-01-14,789,KOEL,1.180
2025-01-14,789,dizel,1.581
2025-01-14,789,dizel-premium,1.749
2025-01-14,790,100,1.864
2025-01-14,790,95,1.772
2025-01-14,790,dizel,1.796
2025-01-14,790,dizel-premium,1.883
2025-01-14,791,100,1.864
2025-01-14,791,95,1.772
2025-01-14,791,dizel,1.796
2025-01-14,791,dizel-premium,1.883
2025-01-14,793,100,1.864
2025-01-14,793,95,1.772
2025-01-14,793,dizel,1.796
2025-01-14,793,dizel-premium,1.883
2025-01-14,794,100,1.743
2025-01-14,794,95,1.523
2025-01-14,794,KOEL,1.180
2025-01-14,794,dizel,1.581
2025-01-14,794,dizel-premium,1.749
2025-01-14,796,100,1.864
2025-01-14,796,95,1.772
2025-01-14,796,dizel,1.796
2025-01-14,796,dizel-premium,1.883
2025-01-14,797,100,1.743
2025-01-14,797,95,1.523
2025-01-14,797,KOEL,1.180
2025-01-14,797,dizel,1.581
2025-01-14,797,dizel-premium,1.749
2025-01-14,798,100,1.743
2025-01-14,798,95,1.523
2025-01-14,798,KOEL,1.180
2025-01-14,798,dizel,1.581
2025-01-14,798,dizel-premium,1.749
2025-01-14,800,100,1.743
2025-01-14,800,95,1.523
2025-01-14,800,KOEL,1.180
2025-01-14,800,dizel,1.581
2025-01-14,800,dizel-premium,1.749
2025-01-14,802,100,1.743
2025-01-14,802,95,1.523
2025-01-14,802,KOEL,1.180
2025-01-14,802,dizel,1.581
2025-01-14,802,dizel-premium,1.749
2025-01-14,804,100,1.793
2025-01-14,804,95,1.573
2025-01-14,804,KOEL,1.180
2025-01-14,804,dizel,1.631
2025-01-14,804,dizel-premium,1.799
2025-01-14,806,100,1.743
2025-01-14,806,95,1.523
2025-01-14,806,KOEL,1.180
2025-01-14,806,dizel,1.581
2025-01-14,806,dizel-premium,1.749
2025-01-14,807,100,1.743
2025-01-14,807,95,1.523
2025-01-14,807,KOEL,1.180
2025-01-14,807,dizel,1.581
2025-01-14,807,dizel-premium,1.749
2025-01-14,808,100,1.743
2025-01-14,808,95,1.523
2025-01-14,808,KOEL,1.180
2025-01-14,808,dizel,1.581
2025-01-14,808,dizel-premium,1.749
2025-01-14,809,100,1.743
2025-01-14,809,95,1.523
2025-01-14,809,KOEL,1.180
2025-01-14,809,dizel,1.581
2025-01-14,809,dizel-premium,1.749
2025-01-14,810,100,1.743
2025-01-14,810,95,1.523
2025-01-14,810,KOEL,1.180
2025-01-14,810,dizel,1.581
2025-01-14,810,dizel-premium,1.749
2025-01-14,811,100,1.743
2025-01-14,811,95,1.523
2025-01-14,811,KOEL,1.180
2025-01-14,811,dizel,1.581
2025-01-14,811,dizel-premium,1.749
2025-01-14,812,100,1.743
2025-01-14,812,95,1.523
2025-01-14,812,KOEL,1.180
2025-01-14,812,dizel,1.581
2025-01-14,812,dizel-premium,1.749
2025-01-14,813,100,1.743
2025-01-14,813,95,1.523
2025-01-14,813,KOEL,1.180
2025-01-14,813,dizel,1.581
2025-01-14,813,dizel-premium,1.749
2025-01-14,814,100,1.743
2025-01-14,814,95,1.523
2025-01-14,814,KOEL,1.180
2025-01-14,814,dizel,1.581
2025-01-14,814,dizel-premium,1.749
2025-01-14,815,100,1.743
2025-01-14,815,95,1.523
2025-01-14,815,KOEL,1.180
2025-01-14,815,dizel,1.581
2025-01-14,815,dizel-premium,1.749
2025-01-14,816,100,1.743
2025-01-14,816,95,1.523
2025-01-14,816,KOEL,1.180
2025-01-14,816,dizel,1.581
2025-01-14,816,dizel-premium,1.749
2025-01-14,817,100,1.743
2025-01-14,817,95,1.523
2025-01-14,817,KOEL,1.180
2025-01-14,817,dizel,1.581
2025-01-14,817,dizel-premium,1.749
2025-01-14,818,100,1.743
2025-01-14,818,95,1.523
2025-01-14,818,KOEL,1.180
2025-01-14,818,dizel,1.581
2025-01-14,818,dizel-premium,1.749
2025-01-14,819,100,1.743
2025-01-14,819,95,1.523
2025-01-14,819,KOEL,1.180
2025-01-14,819,dizel,1.581
2025-01-14,819,dizel-premium,1.749
2025-01-14,820,100,1.743
2025-01-14,820,95,1.523
2025-01-14,820,KOEL,1.180
2025-01-14,820,dizel,1.581
2025-01-14,820,dizel-premium,1.749
2025-01-14,823,100,1.864
2025-01-14,823,95,1.772
2025-01-14,823,dizel,1.796
2025-01-14,823,dizel-premium,1.883
2025-01-14,824,100,1.743
2025-01-14,824,95,1.523
2025-01-14,824,KOEL,1.180
2025-01-14,824,dizel,1.581
2025-01-14,824,dizel-premium,1.749
2025-01-14,826,100,1.743
2025-01-14,826,95,1.523
2025-01-14,826,KOEL,1.180
2025-01-14,826,dizel,1.581
2025-01-14,826,dizel-premium,1.749
2025-01-14,828,100,1.864
2025-01-14,828,95,1.772
2025-01-14,828,dizel,1.796
2025-01-14,828,dizel-premium,1.883
2025-01-14,832,100,1.743
2025-01-14,832,95,1.523
2025-01-14,832,KOEL,1.180
2025-01-14,832,dizel,1.581
2025-01-14,832,dizel-premium,1.749
2025-01-14,834,100,1.743
2025-01-14,834,95,1.523
2025-01-14,834,KOEL,1.180
2025-01-14,834,dizel,1.581
2025-01-14,834,dizel-premium,1.749
2025-01-14,835,100,1.743
2025-01-14,835,95,1.523
2025-01-14,835,KOEL,1.180
2025-01-14,835,dizel,1.581
2025-01-14,835,dizel-premium,1.749
2025-01-14,836,100,1.743
2025-01-14,836,95,1.523
2025-01-14,836,KOEL,1.180
2025-01-14,836,dizel,1.581
2025-01-14,836,dizel-premium,1.749
2025-01-14,837,100,1.864
2025-01-14,837,95,1.772
2025-01-14,837,dizel,1.796
2025-01-14,837,dizel-premium,1.883
2025-01-14,838,100,1.743
2025-01-14,838,95,1.523
2025-01-14,838,KOEL,1.180
2025-01-14,838,dizel,1.581
2025-01-14,838,dizel-premium,1.749
2025-01-14,839,100,1.743
2025-01-14,839,95,1.523
2025-01-14,839,KOEL,1.180
2025-01-14,839,dizel,1.581
2025-01-14,839,dizel-premium,1.749
2025-01-14,840,100,1.743
2025-01-14,840,95,1.523
2025-01-14,840,KOEL,1.180
2025-01-14,840,dizel,1.581
2025-01-14,840,dizel-premium,1.749
2025-01-14,841,100,1.743
2025-01-14,841,95,1.523
2025-01-14,841,KOEL,1.180
2025-01-14,841,dizel,1.581
2025-01-14,841,dizel-premium,1.749
2025-01-14,842,100,1.743
2025-01-14,842,95,1.523
2025-01-14,842,KOEL,1.180
2025-01-14,842,dizel,1.581
2025-01-14,842,dizel-premium,1.749
