date,station_pk,fuel,price
2026-01-09,2172,avtoplin-lpg,0.849
2026-01-09,2175,avtoplin-lpg,0.889
2026-01-09,2176,avtoplin-lpg,0.889
2026-01-09,2197,avtoplin-lpg,0.849
2026-01-09,2200,avtoplin-lpg,0.849
2026-01-09,2201,avtoplin-lpg,0.889
2026-01-09,2202,avtoplin-lpg,0.889
2026-01-09,2207,avtoplin-lpg,0.849
2026-01-09,2212,avtoplin-lpg,0.849
2026-01-09,2214,avtoplin-lpg,0.849
2026-01-09,2216,avtoplin-lpg,0.889
2026-01-09,2218,avtoplin-lpg,0.849
2026-01-09,2220,avtoplin-lpg,0.849
2026-01-09,2227,avtoplin-lpg,0.849
2026-01-09,2228,avtoplin-lpg,0.849
2026-01-09,2229,avtoplin-lpg,0.889
2026-01-09,2230,avtoplin-lpg,0.889
2026-01-09,2231,avtoplin-lpg,0.889
2026-01-09,2232,avtoplin-lpg,0.889
2026-01-09,2233,avtoplin-lpg,0.849
2026-01-09,2272,avtoplin-lpg,0.849
2026-01-09,2378,avtoplin-lpg,0.849
2026-01-11,2059,cng,1.375
2026-01-11,2060,cng,1.375
2026-01-12,1923,avtoplin-lpg,0.879
2026-01-12,1945,avtoplin-lpg,0.879
2026-01-12,1949,avtoplin-lpg,0.879
2026-01-12,1976,avtoplin-lpg,0.879
2026-01-12,1977,avtoplin-lpg,0.879
2026-01-12,1978,avtoplin-lpg,0.879
2026-01-12,2000,avtoplin-lpg,0.879
2026-01-12,2009,avtoplin-lpg,0.879
2026-01-12,2018,avtoplin-lpg,0.879
2026-01-12,2026,avtoplin-lpg,0.879
2026-01-12,2027,avtoplin-lpg,0.879
2026-01-12,2030,avtoplin-lpg,0.879
2026-01-12,2031,avtoplin-lpg,0.879
2026-01-12,2032,avtoplin-lpg,0.879
2026-01-12,2059,avtoplin-lpg,0.879
2026-01-12,2060,avtoplin-lpg,0.879
2026-01-12,2088,avtoplin-lpg,0.879
2026-01-12,2089,avtoplin-lpg,0.879
2026-01-12,2096,avtoplin-lpg,0.879
2026-01-12,2100,avtoplin-lpg,0.879
2026-01-12,2101,avtoplin-lpg,0.879
2026-01-12,2120,avtoplin-lpg,0.879
2026-01-12,2123,avtoplin-lpg,0.879
2026-01-12,2175,avtoplin-lpg,0.879
2026-01-12,2176,avtoplin-lpg,0.879
2026-01-12,2201,avtoplin-lpg,0.879
2026-01-12,2202,avtoplin-lpg,0.879
2026-01-12,2216,avtoplin-lpg,0.879
2026-01-12,2229,avtoplin-lpg,0.879
2026-01-12,2230,avtoplin-lpg,0.879
2026-01-12,2231,avtoplin-lpg,0.879
2026-01-12,2232,avtoplin-lpg,0.879
2026-01-13,769,95,1.384
2026-01-13,769,dizel,1.404
2026-01-13,771,100,1.608
2026-01-13,771,95,1.384
2026-01-13,771,KOEL,1.007
2026-01-13,771,dizel,1.404
2026-01-13,771,dizel-premium,1.561
2026-01-13,773,100,1.608
2026-01-13,773,95,1.384
2026-01-13,773,KOEL,1.007
2026-01-13,773,dizel,1.404
2026-01-13,774,100,1.608
2026-01-13,774,95,1.384
2026-01-13,774,dizel,1.404
2026-01-13,775,100,1.608
2026-01-13,775,95,1.384
2026-01-13,775,dizel,1.404
2026-01-13,775,dizel-premium,1.561
2026-01-13,776,100,1.608
2026-01-13,776,95,1.384
2026-01-13,776,KOEL,1.007
2026-01-13,776,dizel,1.404
2026-01-13,777,100,1.729
2026-01-13,777,95,1.384
2026-01-13,777,dizel,1.404
2026-01-13,778,100,1.729
2026-01-13,778,95,1.384
2026-01-13,778,dizel,1.404
2026-01-13,779,100,1.608
2026-01-13,779,95,1.384
2026-01-13,779,KOEL,1.007
2026-01-13,779,dizel,1.404
2026-01-13,780,100,1.608
2026-01-13,780,95,1.384
2026-01-13,780,KOEL,1.007
2026-01-13,780,dizel,1.404
2026-01-13,781,100,1.729
2026-01-13,781,95,1.384
2026-01-13,781,dizel,1.404
2026-01-13,782,100,1.729
2026-01-13,782,95,1.384
2026-01-13,782,dizel,1.404
2026-01-13,783,100,1.608
2026-01-13,783,95,1.384
2026-01-13,783,KOEL,1.007
2026-01-13,783,dizel,1.404
2026-01-13,784,dizel,1.404
2026-01-13,785,dizel,1.404
2026-01-13,786,dizel,1.404
2026-01-13,788,dizel,1.404
2026-01-13,789,100,1.608
2026-01-13,789,95,1.384
2026-01-13,789,dizel,1.404
2026-01-13,789,dizel-premium,1.561
2026-01-13,790,100,1.729
2026-01-13,790,95,1.384
2026-01-13,790,dizel,1.404
2026-01-13,791,100,1.729
2026-01-13,791,95,1.384
2026-01-13,791,dizel,1.404
2026-01-13,793,100,1.729
2026-01-13,793,95,1.384
2026-01-13,793,dizel,1.404
2026-01-13,794,95,1.384
2026-01-13,794,dizel,1.404
2026-01-13,796,100,1.729
2026-01-13,796,95,1.384
2026-01-13,796,dizel,1.404
2026-01-13,797,100,1.608
2026-01-13,797,95,1.384
2026-01-13,797,KOEL,1.007
2026-01-13,797,dizel,1.404
2026-01-13,797,dizel-premium,1.561
2026-01-13,798,100,1.608
2026-01-13,798,95,1.384
2026-01-13,798,dizel,1.404
2026-01-13,798,dizel-premium,1.561
2026-01-13,800,100,1.608
2026-01-13,800,95,1.384
2026-01-13,800,dizel,1.404
2026-01-13,800,dizel-premium,1.561
2026-01-13,802,100,1.608
2026-01-13,802,95,1.384
2026-01-13,802,dizel,1.404
2026-01-13,804,100,1.658
2026-01-13,804,95,1.384
2026-01-13,804,dizel,1.404
2026-01-13,804,dizel-premium,1.611
2026-01-13,806,100,1.608
2026-01-13,806,95,1.384
2026-01-13,806,dizel,1.404
2026-01-13,807,100,1.608
2026-01-13,807,95,1.384
2026-01-13,807,KOEL,1.007
2026-01-13,807,dizel,1.404
2026-01-13,807,dizel-premium,1.561
2026-01-13,808,100,1.608
2026-01-13,808,95,1.384
2026-01-13,808,dizel,1.404
2026-01-13,809,100,1.608
2026-01-13,809,95,1.384
2026-01-13,809,dizel,1.404
2026-01-13,810,100,1.608
2026-01-13,810,95,1.384
2026-01-13,810,KOEL,1.007
2026-01-13,810,dizel,1.404
2026-01-13,810,dizel-premium,1.561
2026-01-13,811,95,1.384
2026-01-13,811,dizel,1.404
2026-01-13,812,100,1.608
2026-01-13,812,95,1.384
2026-01-13,812,dizel,1.404
2026-01-13,812,dizel-premium,1.561
2026-01-13,813,100,1.608
2026-01-13,813,95,1.384
2026-01-13,813,dizel,1.404
2026-01-13,814,100,1.608
2026-01-13,814,95,1.384
2026-01-13,814,KOEL,1.007
2026-01-13,814,dizel,1.404
2026-01-13,815,100,1.608
2026-01-13,815,95,1.384
2026-01-13,815,KOEL,1.007
2026-01-13,815,dizel,1.404
2026-01-13,815,dizel-premium,1.561
2026-01-13,816,100,1.608
2026-01-13,816,95,1.384
2026-01-13,816,dizel,1.404
2026-01-13,817,100,1.608
2026-01-13,817,95,1.384
2026-01-13,817,dizel,1.404
2026-01-13,817,dizel-premium,1.561
2026-01-13,818,100,1.608
2026-01-13,818,95,1.384
2026-01-13,818,dizel,1.404
2026-01-13,819,100,1.608
2026-01-13,819,95,1.384
2026-01-13,819,dizel,1.404
2026-01-13,819,dizel-premium,1.561
2026-01-13,820,100,1.608
2026-01-13,820,95,1.384
2026-01-13,820,dizel,1.404
2026-01-13,820,dizel-premium,1.561
2026-01-13,823,100,1.729
2026-01-13,823,95,1.384
2026-01-13,823,dizel,1.404
2026-01-13,824,95,1.384
2026-01-13,824,dizel,1.404
2026-01-13,826,100,1.608
2026-01-13,826,95,1.384
2026-01-13,826,KOEL,1.007
2026-01-13,826,dizel,1.404
2026-01-13,828,100,1.729
2026-01-13,828,95,1.384
2026-01-13,828,dizel,1.404
2026-01-13,832,95,1.384
2026-01-13,832,dizel,1.404
2026-01-13,834,100,1.608
2026-01-13,834,95,1.384
2026-01-13,834,KOEL,1.007
2026-01-13,834,dizel,1.404
2026-01-13,835,100,1.608
2026-01-13,835,95,1.384
2026-01-13,835,KOEL,1.007
2026-01-13,835,dizel,1.404
2026-01-13,835,dizel-premium,1.561
2026-01-13,836,100,1.608
2026-01-13,836,95,1.384
2026-01-13,836,dizel,1.404
2026-01-13,836,dizel-premium,1.561
2026-01-13,837,100,1.729
2026-01-13,837,95,1.384
2026-01-13,837,dizel,1.404
2026-01-13,838,100,1.608
2026-01-13,838,95,1.384
2026-01-13,838,KOEL,1.007
2026-01-13,838,dizel,1.404
2026-01-13,838,dizel-premium,1.561
2026-01-13,839,100,1.608
2026-01-13,839,95,1.384
2026-01-13,839,dizel,1.404
2026-01-13,840,100,1.608
2026-01-13,840,95,1.384
2026-01-13,840,dizel,1.404
2026-01-13,840,dizel-premium,1.561
2026-01-13,841,100,1.608
2026-01-13,841,95,1.384
2026-01-13,841,dizel,1.404
2026-01-13,841,dizel-premium,1.561
2026-01-13,842,100,1.608
2026-01-13,842,95,1.384
2026-01-13,842,KOEL,1.007
2026-01-13,842,dizel,1.404
2026-01-13,844,100,1.729
2026-01-13,844,95,1.384
2026-01-13,844,dizel,1.404
2026-01-13,845,100,1.729
2026-01-13,845,95,1.384
2026-01-13,845,dizel,1.404
2026-01-13,846,100,1.608
2026-01-13,846,95,1.384
2026-01-13,846,KOEL,1.007
2026-01-13,846,dizel,1.404
2026-01-13,847,95,1.384
2026-01-13,847,dizel,1.404
2026-01-13,848,95,1.384
2026-01-13,848,dizel,1.404
2026-01-13,849,100,1.608
2026-01-13,849,95,1.384
2026-01-13,849,dizel,1.404
2026-01-13,849,dizel-premium,1.561
2026-01-13,851,100,1.608
2026-01-13,851,95,1.384
2026-01-13,851,dizel,1.404
2026-01-13,851,dizel-premium,1.561
2026-01-13,852,95,1.384
2026-01-13,852,dizel,1.404
2026-01-13,853,100,1.608
2026-01-13,853,95,1.384
2026-01-13,853,dizel,1.404
2026-01-13,854,100,1.608
2026-01-13,854,95,1.384
2026-01-13,854,dizel,1.404
2026-01-13,854,dizel-premium,1.561
2026-01-13,855,100,1.608
2026-01-13,855,95,1.384
2026-01-13,855,KOEL,1.007
2026-01-13,855,dizel,1.404
2026-01-13,856,100,1.608
2026-01-13,856,95,1.384
2026-01-13,856,dizel,1.404
2026-01-13,856,dizel-premium,1.561
2026-01-13,857,100,1.608
2026-01-13,857,95,1.384
2026-01-13,857,KOEL,1.007
2026-01-13,857,dizel,1.404
2026-01-13,857,dizel-premium,1.561
2026-01-13,858,100,1.608
2026-01-13,858,95,1.384
2026-01-13,858,KOEL,1.007
2026-01-13,858,dizel,1.404
2026-01-13,859,95,1.384
2026-01-13,859,dizel,1.404
2026-01-13,861,100,1.729
2026-01-13,861,95,1.384
2026-01-13,861,dizel,1.404
2026-01-13,862,100,1.608
2026-01-13,862,95,1.384
2026-01-13,862,KOEL,1.007
2026-01-13,862,dizel,1.404
2026-01-13,862,dizel-premium,1.561
2026-01-13,863,100,1.658
2026-01-13,863,95,1.384
2026-01-13,863,KOEL,1.007
2026-01-13,863,dizel,1.404
2026-01-13,864,100,1.658
2026-01-13,864,95,1.384
2026-01-13,864,dizel,1.404
2026-01-13,865,100,1.608
2026-01-13,865,95,1.384
2026-01-13,865,KOEL,1.007
2026-01-13,865,dizel,1.404
2026-01-13,865,dizel-premium,1.561
2026-01-13,866,100,1.608
2026-01-13,866,95,1.384
2026-01-13,866,dizel,1.404
2026-01-13,867,100,1.608
2026-01-13,867,95,1.384
2026-01-13,867,dizel,1.404
2026-01-13,869,100,1.608
2026-01-13,869,95,1.384
2026-01-13,869,KOEL,1.007
2026-01-13,869,dizel,1.404
2026-01-13,869,dizel-premium,1.561
2026-01-13,870,100,1.608
2026-01-13,870,95,1.384
2026-01-13,870,dizel,1.404
2026-01-13,871,100,1.608
2026-01-13,871,95,1.384
2026-01-13,871,KOEL,1.007
2026-01-13,871,dizel,1.404
2026-01-13,871,dizel-premium,1.561
2026-01-13,872,100,1.608
2026-01-13,872,95,1.384
2026-01-13,872,dizel,1.404
2026-01-13,872,dizel-premium,1.561
2026-01-13,873,100,1.608
2026-01-13,873,95,1.384
2026-01-13,873,dizel,1.404
2026-01-13,874,100,1.608
2026-01-13,874,95,1.384
2026-01-13,874,KOEL,1.007
2026-01-13,874,dizel,1.404
2026-01-13,874,dizel-premium,1.561
2026-01-13,875,100,1.608
2026-01-13,875,95,1.384
2026-01-13,875,KOEL,1.007
2026-01-13,875,dizel,1.404
2026-01-13,1548,100,1.608
2026-01-13,1548,95,1.384
2026-01-13,1548,dizel,1.404
2026-01-13,1548,dizel-premium,1.561
2026-01-13,1552,100,1.608
2026-01-13,1552,95,1.384
2026-01-13,1552,KOEL,1.007
2026-01-13,1552,dizel,1.404
2026-01-13,1552,dizel-premium,1.561
2026-01-13,1553,100,1.608
2026-01-13,1553,95,1.384
2026-01-13,1553,KOEL,1.007
2026-01-13,1553,dizel,1.404
2026-01-13,1553,dizel-premium,1.561
2026-01-13,1554,100,1.608
2026-01-13,1554,95,1.384
2026-01-13,1554,dizel,1.404
2026-01-13,1554,dizel-premium,1.561
2026-01-13,1555,100,1.608
2026-01-13,1555,95,1.384
2026-01-13,1555,KOEL,1.007
2026-01-13,1555,dizel,1.404
2026-01-13,1555,dizel-premium,1.561
2026-01-13,1556,100,1.608
2026-01-13,1556,95,1.384
2026-01-13,1556,KOEL,1.007
2026-01-13,1556,dizel,1.404
2026-01-13,1556,dizel-premium,1.561
2026-01-13,1557,100,1.608
2026-01-13,1557,95,1.384
2026-01-13,1557,KOEL,1.007
2026-01-13,1557,dizel,1.404
2026-01-13,1557,dizel-premium,1.561
2026-01-13,1559,100,1.729
2026-01-13,1559,95,1.384
2026-01-13,1559,dizel,1.404
2026-01-13,1560,100,1.608
2026-01-13,1560,95,1.384
2026-01-13,1560,dizel,1.404
2026-01-13,1560,dizel-premium,1.561
2026-01-13,1561,100,1.608
2026-01-13,1561,95,1.384
2026-01-13,1561,KOEL,1.007
2026-01-13,1561,dizel,1.404
2026-01-13,1561,dizel-premium,1.561
2026-01-13,1563,100,1.608
2026-01-13,1563,95,1.384
2026-01-13,1563,dizel,1.404
2026-01-13,1563,dizel-premium,1.561
2026-01-13,1564,100,1.608
2026-01-13,1564,95,1.384
2026-01-13,1564,dizel,1.404
2026-01-13,1564,dizel-premium,1.561
2026-01-13,1567,100,1.608
2026-01-13,1567,95,1.384
2026-01-13,1567,KOEL,1.007
2026-01-13,1567,dizel,1.404
2026-01-13,1567,dizel-premium,1.561
2026-01-13,1568,100,1.729
2026-01-13,1568,95,1.384
2026-01-13,1568,dizel,1.404
2026-01-13,1571,100,1.608
2026-01-13,1571,95,1.384
2026-01-13,1571,dizel,1.404
2026-01-13,1571,dizel-premium,1.561
2026-01-13,1572,100,1.608
2026-01-13,1572,95,1.384
2026-01-13,1572,KOEL,1.007
2026-01-13,1572,dizel,1.404
2026-01-13,1572,dizel-premium,1.561
2026-01-13,1575,100,1.608
2026-01-13,1575,95,1.384
2026-01-13,1575,KOEL,1.007
2026-01-13,1575,dizel,1.404
2026-01-13,1575,dizel-premium,1.561
2026-01-13,1576,100,1.608
2026-01-13,1576,95,1.384
2026-01-13,1576,KOEL,1.007
2026-01-13,1576,dizel,1.404
2026-01-13,1576,dizel-premium,1.561
2026-01-13,1579,100,1.608
2026-01-13,1579,95,1.384
2026-01-13,1579,KOEL,1.007
2026-01-13,1579,dizel,1.404
2026-01-13,1579,dizel-premium,1.561
2026-01-13,1580,100,1.608
2026-01-13,1580,95,1.384
2026-01-13,1580,KOEL,1.007
2026-01-13,1580,dizel,1.404
2026-01-13,1580,dizel-premium,1.561
2026-01-13,1581,100,1.608
2026-01-13,1581,95,1.384
2026-01-13,1581,KOEL,1.007
2026-01-13,1581,dizel,1.404
2026-01-13,1581,dizel-premium,1.561
2026-01-13,1587,100,1.608
2026-01-13,1587,95,1.384
2026-01-13,1587,KOEL,1.007
2026-01-13,1587,dizel,1.404
2026-01-13,1587,dizel-premium,1.561
2026-01-13,1590,100,1.608
2026-01-13,1590,95,1.384
2026-01-13,1590,KOEL,1.007
2026-01-13,1590,dizel,1.404
2026-01-13,1590,dizel-premium,1.561
2026-01-13,1591,100,1.608
2026-01-13,1591,95,1.384
2026-01-13,1591,KOEL,1.007
2026-01-13,1591,dizel,1.404
2026-01-13,1591,dizel-premium,1.561
2026-01-13,1592,100,1.608
2026-01-13,1592,95,1.384
2026-01-13,1592,dizel,1.404
2026-01-13,1592,dizel-premium,1.561
2026-01-13,1593,100,1.608
2026-01-13,1593,95,1.384
2026-01-13,1593,KOEL,1.007
2026-01-13,1593,dizel,1.404
2026-01-13,1593,dizel-premium,1.561
2026-01-13,1921,100,1.607
2026-01-13,1921,95,1.384
2026-01-13,1921,dizel,1.404
2026-01-13,1922,95,1.384
2026-01-13,1922,KOEL,1.007
2026-01-13,1922,dizel,1.404
2026-01-13,1923,100,1.728
2026-01-13,1923,95,1.384
2026-01-13,1923,dizel,1.404
2026-01-13,1924,95,1.384
2026-01-13,1924,KOEL,1.007
2026-01-13,1924,dizel,1.404
2026-01-13,1925,95,1.384
2026-01-13,1925,KOEL,1.007
2026-01-13,1925,dizel,1.404
2026-01-13,1926,95,1.384
2026-01-13,1926,KOEL,1.007
2026-01-13,1926,dizel,1.404
2026-01-13,1927,95,1.384
2026-01-13,1927,dizel,1.404
2026-01-13,1928,100,1.607
2026-01-13,1928,95,1.384
2026-01-13,1928,KOEL,1.007
2026-01-13,1928,dizel,1.404
2026-01-13,1929,100,1.607
2026-01-13,1929,95,1.384
2026-01-13,1929,KOEL,1.007
2026-01-13,1929,dizel,1.404
2026-01-13,1930,95,1.384
2026-01-13,1930,KOEL,1.007
2026-01-13,1930,dizel,1.404
2026-01-13,1931,95,1.384
2026-01-13,1931,KOEL,1.007
2026-01-13,1931,dizel,1.404
2026-01-13,1932,95,1.384
2026-01-13,1932,KOEL,1.007
2026-01-13,1932,dizel,1.404
2026-01-13,1933,95,1.384
2026-01-13,1933,KOEL,1.007
2026-01-13,1933,dizel,1.404
2026-01-13,1934,95,1.384
2026-01-13,1934,dizel,1.404
2026-01-13,1935,100,1.607
2026-01-13,1935,95,1.384
2026-01-13,1935,KOEL,1.007
2026-01-13,1935,dizel,1.404
2026-01-13,1936,95,1.384
2026-01-13,1936,KOEL,1.007
2026-01-13,1936,dizel,1.404
2026-01-13,1937,95,1.384
2026-01-13,1937,KOEL,1.007
2026-01-13,1937,dizel,1.404
2026-01-13,1938,95,1.384
2026-01-13,1938,KOEL,1.007
2026-01-13,1938,dizel,1.404
2026-01-13,1939,95,1.384
2026-01-13,1939,KOEL,1.007
2026-01-13,1939,dizel,1.404
2026-01-13,1940,95,1.384
2026-01-13,1940,KOEL,1.007
2026-01-13,1940,dizel,1.404
2026-01-13,1941,95,1.384
2026-01-13,1941,KOEL,1.007
2026-01-13,1941,dizel,1.404
2026-01-13,1942,100,1.607
2026-01-13,1942,95,1.384
2026-01-13,1942,KOEL,1.007
2026-01-13,1942,dizel,1.404
2026-01-13,1943,100,1.607
2026-01-13,1943,95,1.384
2026-01-13,1943,KOEL,1.007
2026-01-13,1943,dizel,1.404
2026-01-13,1944,95,1.384
2026-01-13,1944,KOEL,1.007
2026-01-13,1944,dizel,1.404
2026-01-13,1945,100,1.728
2026-01-13,1945,95,1.384
2026-01-13,1945,dizel,1.404
2026-01-13,1946,95,1.384
2026-01-13,1946,KOEL,1.007
2026-01-13,1946,dizel,1.404
2026-01-13,1947,100,1.607
2026-01-13,1947,95,1.384
2026-01-13,1947,KOEL,1.007
2026-01-13,1947,dizel,1.404
2026-01-13,1948,100,1.607
2026-01-13,1948,95,1.384
2026-01-13,1948,KOEL,1.007
2026-01-13,1948,dizel,1.404
2026-01-13,1949,100,1.728
2026-01-13,1949,95,1.384
2026-01-13,1949,dizel,1.404
2026-01-13,1949,dizel-premium,1.689
2026-01-13,1950,100,1.607
2026-01-13,1950,95,1.384
2026-01-13,1950,KOEL,1.007
2026-01-13,1950,dizel,1.404
2026-01-13,1950,dizel-premium,1.563
2026-01-13,1952,100,1.607
2026-01-13,1952,95,1.384
2026-01-13,1952,dizel,1.404
2026-01-13,1952,dizel-premium,1.563
2026-01-13,1953,95,1.384
2026-01-13,1953,KOEL,1.007
2026-01-13,1953,dizel,1.404
2026-01-13,1954,100,1.607
2026-01-13,1954,95,1.384
2026-01-13,1954,KOEL,1.007
