ts,station_pk,fuel,price
2022-01-02T23:31:31Z,2027,dizel,1.451
2022-01-02T23:31:31Z,2027,dizel-premium,1.708
2022-01-02T23:31:31Z,2030,100,1.582
2022-01-02T23:31:31Z,2030,95,1.380
2022-01-02T23:31:31Z,2030,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2030,dizel,1.451
2022-01-02T23:31:31Z,2031,100,1.582
2022-01-02T23:31:31Z,2031,95,1.380
2022-01-02T23:31:31Z,2031,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2031,dizel,1.451
2022-01-02T23:31:31Z,2032,100,1.582
2022-01-02T23:31:31Z,2032,95,1.380
2022-01-02T23:31:31Z,2032,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2032,dizel,1.451
2022-01-02T23:31:31Z,2032,dizel-premium,1.708
2022-01-02T23:31:31Z,2059,100,1.582
2022-01-02T23:31:31Z,2059,95,1.380
2022-01-02T23:31:31Z,2059,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2059,dizel,1.451
2022-01-02T23:31:31Z,2059,dizel-premium,1.708
2022-01-02T23:31:31Z,2060,100,1.582
2022-01-02T23:31:31Z,2060,95,1.380
2022-01-02T23:31:31Z,2060,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2060,dizel,1.451
2022-01-02T23:31:31Z,2060,dizel-premium,1.708
2022-01-02T23:31:31Z,2088,100,1.582
2022-01-02T23:31:31Z,2088,95,1.380
2022-01-02T23:31:31Z,2088,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2088,dizel,1.451
2022-01-02T23:31:31Z,2088,dizel-premium,1.708
2022-01-02T23:31:31Z,2089,100,1.582
2022-01-02T23:31:31Z,2089,95,1.380
2022-01-02T23:31:31Z,2089,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2089,dizel,1.451
2022-01-02T23:31:31Z,2095,100,1.582
2022-01-02T23:31:31Z,2095,95,1.380
2022-01-02T23:31:31Z,2095,dizel,1.451
2022-01-02T23:31:31Z,2095,dizel-premium,1.708
2022-01-02T23:31:31Z,2096,100,1.582
2022-01-02T23:31:31Z,2096,95,1.380
2022-01-02T23:31:31Z,2096,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2096,dizel,1.451
2022-01-02T23:31:31Z,2096,dizel-premium,1.708
2022-01-02T23:31:31Z,2100,100,1.582
2022-01-02T23:31:31Z,2100,95,1.380
2022-01-02T23:31:31Z,2100,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2100,dizel,1.451
2022-01-02T23:31:31Z,2101,100,1.582
2022-01-02T23:31:31Z,2101,95,1.380
2022-01-02T23:31:31Z,2101,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2101,dizel,1.451
2022-01-02T23:31:31Z,2120,100,1.582
2022-01-02T23:31:31Z,2120,95,1.380
2022-01-02T23:31:31Z,2120,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2120,dizel,1.451
2022-01-02T23:31:31Z,2123,100,1.582
2022-01-02T23:31:31Z,2123,95,1.380
2022-01-02T23:31:31Z,2123,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2123,dizel,1.451
2022-01-02T23:31:31Z,2141,100,1.582
2022-01-02T23:31:31Z,2141,95,1.380
2022-01-02T23:31:31Z,2141,dizel,1.451
2022-01-02T23:31:31Z,2162,100,1.582
2022-01-02T23:31:31Z,2162,95,1.380
2022-01-02T23:31:31Z,2162,dizel,1.451
2022-01-02T23:31:31Z,2175,100,1.582
2022-01-02T23:31:31Z,2175,95,1.380
2022-01-02T23:31:31Z,2175,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2175,dizel,1.451
2022-01-02T23:31:31Z,2176,100,1.582
2022-01-02T23:31:31Z,2176,95,1.380
2022-01-02T23:31:31Z,2176,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2176,dizel,1.451
2022-01-02T23:31:31Z,2201,100,1.582
2022-01-02T23:31:31Z,2201,95,1.380
2022-01-02T23:31:31Z,2201,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2201,dizel,1.451
2022-01-02T23:31:31Z,2202,100,1.582
2022-01-02T23:31:31Z,2202,95,1.380
2022-01-02T23:31:31Z,2202,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2202,dizel,1.451
2022-01-02T23:31:31Z,2216,100,1.582
2022-01-02T23:31:31Z,2216,95,1.380
2022-01-02T23:31:31Z,2216,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2216,dizel,1.451
2022-01-02T23:31:31Z,2216,dizel-premium,1.708
2022-01-02T23:31:31Z,2229,100,1.582
2022-01-02T23:31:31Z,2229,95,1.380
2022-01-02T23:31:31Z,2229,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2229,dizel,1.451
2022-01-02T23:31:31Z,2229,dizel-premium,1.708
2022-01-02T23:31:31Z,2230,100,1.582
2022-01-02T23:31:31Z,2230,95,1.380
2022-01-02T23:31:31Z,2230,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2230,dizel,1.451
2022-01-02T23:31:31Z,2230,dizel-premium,1.708
2022-01-02T23:31:31Z,2231,100,1.582
2022-01-02T23:31:31Z,2231,95,1.380
2022-01-02T23:31:31Z,2231,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2231,dizel,1.451
2022-01-02T23:31:31Z,2231,dizel-premium,1.708
2022-01-02T23:31:31Z,2232,100,1.582
2022-01-02T23:31:31Z,2232,95,1.380
2022-01-02T23:31:31Z,2232,avtoplin-lpg,0.921
2022-01-02T23:31:31Z,2232,dizel,1.451
2022-01-02T23:31:31Z,2232,dizel-premium,1.708
2022-01-02T23:31:31Z,2288,95,1.275
2022-01-02T23:31:31Z,2288,dizel,1.351
2022-01-02T23:31:31Z,2289,95,1.275
2022-01-02T23:31:31Z,2289,dizel,1.351
2022-01-02T23:31:31Z,2290,95,1.275
2022-01-02T23:31:31Z,2290,dizel,1.351
2022-01-02T23:31:31Z,2291,95,1.275
2022-01-02T23:31:31Z,2291,dizel,1.351
2022-01-02T23:31:31Z,2292,95,1.275
2022-01-02T23:31:31Z,2292,dizel,1.351
2022-01-02T23:31:31Z,2293,95,1.275
2022-01-02T23:31:31Z,2293,dizel,1.351
2022-01-02T23:31:31Z,2294,95,1.275
2022-01-02T23:31:31Z,2294,dizel,1.351
2022-01-02T23:31:31Z,2295,95,1.275
2022-01-02T23:31:31Z,2295,dizel,1.351
2022-01-03T11:28:21Z,777,100,1.589
2022-01-03T11:28:21Z,777,95,1.384
2022-01-03T11:28:21Z,777,dizel,1.449
2022-01-03T11:28:21Z,777,dizel-premium,1.699
2022-01-03T11:28:21Z,778,100,1.589
2022-01-03T11:28:21Z,778,95,1.384
2022-01-03T11:28:21Z,778,dizel,1.449
2022-01-03T11:28:21Z,778,dizel-premium,1.699
2022-01-03T11:28:21Z,781,100,1.589
2022-01-03T11:28:21Z,781,95,1.384
2022-01-03T11:28:21Z,781,dizel,1.449
2022-01-03T11:28:21Z,781,dizel-premium,1.699
2022-01-03T11:28:21Z,782,100,1.589
2022-01-03T11:28:21Z,782,95,1.384
2022-01-03T11:28:21Z,782,dizel,1.449
2022-01-03T11:28:21Z,782,dizel-premium,1.699
2022-01-03T11:28:21Z,790,100,1.589
2022-01-03T11:28:21Z,790,95,1.384
2022-01-03T11:28:21Z,790,dizel,1.449
2022-01-03T11:28:21Z,790,dizel-premium,1.699
2022-01-03T11:28:21Z,791,100,1.589
2022-01-03T11:28:21Z,791,95,1.384
2022-01-03T11:28:21Z,791,dizel,1.449
2022-01-03T11:28:21Z,791,dizel-premium,1.699
2022-01-03T11:28:21Z,793,100,1.599
2022-01-03T11:28:21Z,793,95,1.394
2022-01-03T11:28:21Z,793,dizel,1.459
2022-01-03T11:28:21Z,793,dizel-premium,1.709
2022-01-03T11:28:21Z,796,100,1.589
2022-01-03T11:28:21Z,796,95,1.384
2022-01-03T11:28:21Z,796,dizel,1.449
2022-01-03T11:28:21Z,796,dizel-premium,1.699
2022-01-03T11:28:21Z,823,100,1.589
2022-01-03T11:28:21Z,823,95,1.384
2022-01-03T11:28:21Z,823,dizel,1.449
2022-01-03T11:28:21Z,823,dizel-premium,1.699
2022-01-03T11:28:21Z,828,100,1.589
2022-01-03T11:28:21Z,828,95,1.384
2022-01-03T11:28:21Z,828,dizel,1.449
2022-01-03T11:28:21Z,828,dizel-premium,1.699
2022-01-03T11:28:21Z,837,100,1.589
2022-01-03T11:28:21Z,837,95,1.384
2022-01-03T11:28:21Z,837,dizel,1.449
2022-01-03T11:28:21Z,837,dizel-premium,1.699
2022-01-03T11:28:21Z,844,100,1.589
2022-01-03T11:28:21Z,844,95,1.384
2022-01-03T11:28:21Z,844,dizel,1.449
2022-01-03T11:28:21Z,844,dizel-premium,1.699
2022-01-03T11:28:21Z,845,100,1.589
2022-01-03T11:28:21Z,845,95,1.384
2022-01-03T11:28:21Z,845,dizel,1.449
2022-01-03T11:28:21Z,845,dizel-premium,1.699
2022-01-03T11:28:21Z,847,95,1.384
2022-01-03T11:28:21Z,847,dizel,1.449
2022-01-03T11:28:21Z,847,dizel-premium,1.699
2022-01-03T11:28:21Z,848,95,1.384
2022-01-03T11:28:21Z,848,dizel,1.449
2022-01-03T11:28:21Z,848,dizel-premium,1.699
2022-01-03T11:28:21Z,861,100,1.589
2022-01-03T11:28:21Z,861,95,1.384
2022-01-03T11:28:21Z,861,dizel,1.449
2022-01-03T11:28:21Z,861,dizel-premium,1.699
2022-01-03T12:51:12Z,869,100,1.509
2022-01-03T12:51:12Z,869,95,1.315
2022-01-03T12:51:12Z,869,KOEL,0.949
2022-01-03T12:51:12Z,869,dizel-premium,1.599
2022-01-03T14:29:45Z,2305,KOEL,
2022-01-03T20:33:25Z,777,100,1.619
2022-01-03T20:33:25Z,777,95,1.407
2022-01-03T20:33:25Z,777,dizel,1.479
2022-01-03T20:33:25Z,777,dizel-premium,1.729
2022-01-03T20:33:25Z,778,100,1.619
2022-01-03T20:33:25Z,778,95,1.407
2022-01-03T20:33:25Z,778,dizel,1.479
2022-01-03T20:33:25Z,778,dizel-premium,1.729
2022-01-03T20:33:25Z,781,100,1.619
2022-01-03T20:33:25Z,781,95,1.407
2022-01-03T20:33:25Z,781,dizel,1.479
2022-01-03T20:33:25Z,781,dizel-premium,1.729
2022-01-03T20:33:25Z,782,100,1.619
2022-01-03T20:33:25Z,782,95,1.407
2022-01-03T20:33:25Z,782,dizel,1.479
2022-01-03T20:33:25Z,782,dizel-premium,1.729
2022-01-03T20:33:25Z,784,dizel,1.419
2022-01-03T20:33:25Z,785,dizel,1.419
2022-01-03T20:33:25Z,786,dizel,1.419
2022-01-03T20:33:25Z,788,dizel,1.419
2022-01-03T20:33:25Z,790,100,1.619
2022-01-03T20:33:25Z,790,95,1.407
2022-01-03T20:33:25Z,790,dizel,1.479
2022-01-03T20:33:25Z,790,dizel-premium,1.729
2022-01-03T20:33:25Z,791,100,1.619
2022-01-03T20:33:25Z,791,95,1.407
2022-01-03T20:33:25Z,791,dizel,1.479
2022-01-03T20:33:25Z,791,dizel-premium,1.729
2022-01-03T20:33:25Z,793,100,1.619
2022-01-03T20:33:25Z,793,95,1.407
2022-01-03T20:33:25Z,793,dizel,1.479
2022-01-03T20:33:25Z,793,dizel-premium,1.729
2022-01-03T20:33:25Z,796,100,1.619
2022-01-03T20:33:25Z,796,95,1.407
2022-01-03T20:33:25Z,796,dizel,1.479
2022-01-03T20:33:25Z,796,dizel-premium,1.729
2022-01-03T20:33:25Z,823,100,1.619
2022-01-03T20:33:25Z,823,95,1.407
2022-01-03T20:33:25Z,823,dizel,1.479
2022-01-03T20:33:25Z,823,dizel-premium,1.729
2022-01-03T20:33:25Z,828,100,1.619
2022-01-03T20:33:25Z,828,95,1.407
2022-01-03T20:33:25Z,828,dizel,1.479
2022-01-03T20:33:25Z,828,dizel-premium,1.729
2022-01-03T20:33:25Z,837,100,1.619
2022-01-03T20:33:25Z,837,95,1.407
2022-01-03T20:33:25Z,837,dizel,1.479
2022-01-03T20:33:25Z,837,dizel-premium,1.729
2022-01-03T20:33:25Z,844,100,1.619
2022-01-03T20:33:25Z,844,95,1.407
2022-01-03T20:33:25Z,844,dizel,1.479
2022-01-03T20:33:25Z,844,dizel-premium,1.729
2022-01-03T20:33:25Z,845,100,1.619
2022-01-03T20:33:25Z,845,95,1.407
2022-01-03T20:33:25Z,845,dizel,1.479
2022-01-03T20:33:25Z,845,dizel-premium,1.729
2022-01-03T20:33:25Z,847,95,1.407
2022-01-03T20:33:25Z,847,dizel,1.479
2022-01-03T20:33:25Z,847,dizel-premium,1.729
2022-01-03T20:33:25Z,848,95,1.407
2022-01-03T20:33:25Z,848,dizel,1.479
2022-01-03T20:33:25Z,848,dizel-premium,1.729
2022-01-03T20:33:25Z,861,100,1.619
2022-01-03T20:33:25Z,861,95,1.407
2022-01-03T20:33:25Z,861,dizel,1.479
2022-01-03T20:33:25Z,861,dizel-premium,1.729
2022-01-03T21:29:33Z,766,100,1.536
2022-01-03T21:29:33Z,766,95,1.339
2022-01-03T21:29:33Z,766,dizel,1.419
2022-01-03T21:29:33Z,767,100,1.536
2022-01-03T21:29:33Z,767,95,1.339
2022-01-03T21:29:33Z,767,KOEL,0.958
2022-01-03T21:29:33Z,767,dizel,1.419
2022-01-03T21:29:33Z,768,100,1.536
2022-01-03T21:29:33Z,768,95,1.339
2022-01-03T21:29:33Z,768,dizel,1.419
2022-01-03T21:29:33Z,768,dizel-premium,1.629
2022-01-03T21:29:33Z,769,95,1.339
2022-01-03T21:29:33Z,769,dizel,1.419
2022-01-03T21:29:33Z,770,100,1.536
2022-01-03T21:29:33Z,770,95,1.339
2022-01-03T21:29:33Z,770,dizel,1.419
2022-01-03T21:29:33Z,770,dizel-premium,1.629
2022-01-03T21:29:33Z,771,100,1.536
2022-01-03T21:29:33Z,771,95,1.339
2022-01-03T21:29:33Z,771,KOEL,0.958
2022-01-03T21:29:33Z,771,dizel,1.419
2022-01-03T21:29:33Z,771,dizel-premium,1.629
2022-01-03T21:29:33Z,772,100,1.536
2022-01-03T21:29:33Z,772,95,1.339
2022-01-03T21:29:33Z,772,dizel,1.419
2022-01-03T21:29:33Z,773,100,1.536
2022-01-03T21:29:33Z,773,95,1.339
2022-01-03T21:29:33Z,773,KOEL,0.958
2022-01-03T21:29:33Z,773,dizel,1.419
2022-01-03T21:29:33Z,774,100,1.536
2022-01-03T21:29:33Z,774,95,1.339
2022-01-03T21:29:33Z,774,dizel,1.419
2022-01-03T21:29:33Z,775,100,1.536
2022-01-03T21:29:33Z,775,95,1.339
2022-01-03T21:29:33Z,775,dizel,1.419
2022-01-03T21:29:33Z,775,dizel-premium,1.629
2022-01-03T21:29:33Z,776,100,1.536
2022-01-03T21:29:33Z,776,95,1.339
2022-01-03T21:29:33Z,776,KOEL,0.958
2022-01-03T21:29:33Z,776,dizel,1.419
2022-01-03T21:29:33Z,779,100,1.536
2022-01-03T21:29:33Z,779,95,1.339
2022-01-03T21:29:33Z,779,KOEL,0.958
2022-01-03T21:29:33Z,779,dizel,1.419
2022-01-03T21:29:33Z,780,100,1.536
2022-01-03T21:29:33Z,780,95,1.339
2022-01-03T21:29:33Z,780,KOEL,0.958
2022-01-03T21:29:33Z,780,dizel,1.419
2022-01-03T21:29:33Z,783,100,1.536
2022-01-03T21:29:33Z,783,95,1.339
2022-01-03T21:29:33Z,783,KOEL,0.958
2022-01-03T21:29:33Z,783,dizel,1.419
2022-01-03T21:29:33Z,789,100,1.536
2022-01-03T21:29:33Z,789,95,1.339
2022-01-03T21:29:33Z,789,dizel,1.419
2022-01-03T21:29:33Z,789,dizel-premium,1.629
2022-01-03T21:29:33Z,792,100,1.536
2022-01-03T21:29:33Z,792,95,1.339
2022-01-03T21:29:33Z,792,KOEL,0.958
2022-01-03T21:29:33Z,792,dizel,1.419
2022-01-03T21:29:33Z,794,95,1.339
2022-01-03T21:29:33Z,794,dizel,1.419
2022-01-03T21:29:33Z,797,100,1.536
2022-01-03T21:29:33Z,797,95,1.339
2022-01-03T21:29:33Z,797,KOEL,0.958
2022-01-03T21:29:33Z,797,dizel,1.419
2022-01-03T21:29:33Z,797,dizel-premium,1.629
2022-01-03T21:29:33Z,798,100,1.536
2022-01-03T21:29:33Z,798,95,1.339
2022-01-03T21:29:33Z,798,dizel,1.419
2022-01-03T21:29:33Z,798,dizel-premium,1.629
2022-01-03T21:29:33Z,799,100,1.536
2022-01-03T21:29:33Z,799,95,1.339
2022-01-03T21:29:33Z,799,KOEL,0.958
2022-01-03T21:29:33Z,799,dizel,1.419
2022-01-03T21:29:33Z,799,dizel-premium,1.629
2022-01-03T21:29:33Z,800,100,1.536
2022-01-03T21:29:33Z,800,95,1.339
2022-01-03T21:29:33Z,800,dizel,1.419
2022-01-03T21:29:33Z,800,dizel-premium,1.629
2022-01-03T21:29:33Z,801,100,1.536
2022-01-03T21:29:33Z,801,95,1.339
2022-01-03T21:29:33Z,801,dizel,1.419
2022-01-03T21:29:33Z,802,100,1.536
2022-01-03T21:29:33Z,802,95,1.339
2022-01-03T21:29:33Z,802,dizel,1.419
2022-01-03T21:29:33Z,803,100,1.536
2022-01-03T21:29:33Z,803,95,1.339
2022-01-03T21:29:33Z,803,KOEL,0.958
2022-01-03T21:29:33Z,803,dizel,1.419
2022-01-03T21:29:33Z,803,dizel-premium,1.629
2022-01-03T21:29:33Z,804,100,1.536
2022-01-03T21:29:33Z,804,95,1.339
2022-01-03T21:29:33Z,804,dizel,1.419
2022-01-03T21:29:33Z,804,dizel-premium,1.629
2022-01-03T21:29:33Z,805,100,1.536
2022-01-03T21:29:33Z,805,95,1.339
2022-01-03T21:29:33Z,805,KOEL,0.958
2022-01-03T21:29:33Z,805,dizel,1.419
2022-01-03T21:29:33Z,805,dizel-premium,1.629
2022-01-03T21:29:33Z,806,100,1.536
2022-01-03T21:29:33Z,806,95,1.339
2022-01-03T21:29:33Z,806,dizel,1.419
2022-01-03T21:29:33Z,807,100,1.536
2022-01-03T21:29:33Z,807,95,1.339
2022-01-03T21:29:33Z,807,KOEL,0.958
2022-01-03T21:29:33Z,807,dizel,1.419
2022-01-03T21:29:33Z,808,100,1.536
2022-01-03T21:29:33Z,808,95,1.339
2022-01-03T21:29:33Z,808,dizel,1.419
2022-01-03T21:29:33Z,809,100,1.536
2022-01-03T21:29:33Z,809,95,1.339
2022-01-03T21:29:33Z,809,dizel,1.419
2022-01-03T21:29:33Z,810,100,1.536
2022-01-03T21:29:33Z,810,95,1.339
2022-01-03T21:29:33Z,810,KOEL,0.958
2022-01-03T21:29:33Z,810,dizel,1.419
2022-01-03T21:29:33Z,810,dizel-premium,1.629
2022-01-03T21:29:33Z,811,95,1.339
2022-01-03T21:29:33Z,811,dizel,1.419
2022-01-03T21:29:33Z,812,100,1.536
2022-01-03T21:29:33Z,812,95,1.339
2022-01-03T21:29:33Z,812,dizel,1.419
2022-01-03T21:29:33Z,812,dizel-premium,1.629
2022-01-03T21:29:33Z,813,100,1.536
2022-01-03T21:29:33Z,813,95,1.339
2022-01-03T21:29:33Z,813,dizel,1.419
2022-01-03T21:29:33Z,814,100,1.536
2022-01-03T21:29:33Z,814,95,1.339
2022-01-03T21:29:33Z,814,KOEL,0.958
2022-01-03T21:29:33Z,814,dizel,1.419
2022-01-03T21:29:33Z,815,100,1.536
2022-01-03T21:29:33Z,815,95,1.339
2022-01-03T21:29:33Z,815,KOEL,0.958
2022-01-03T21:29:33Z,815,dizel,1.419
2022-01-03T21:29:33Z,815,dizel-premium,1.629
2022-01-03T21:29:33Z,816,100,1.536
2022-01-03T21:29:33Z,816,95,1.339
2022-01-03T21:29:33Z,816,dizel,1.419
2022-01-03T21:29:33Z,817,100,1.536
2022-01-03T21:29:33Z,817,95,1.339
2022-01-03T21:29:33Z,817,dizel,1.419
2022-01-03T21:29:33Z,817,dizel-premium,1.629
2022-01-03T21:29:33Z,818,100,1.536
2022-01-03T21:29:33Z,818,95,1.339
2022-01-03T21:29:33Z,818,dizel,1.419
2022-01-03T21:29:33Z,819,100,1.536
2022-01-03T21:29:33Z,819,95,1.339
2022-01-03T21:29:33Z,819,dizel,1.419
2022-01-03T21:29:33Z,819,dizel-premium,1.629
2022-01-03T21:29:33Z,820,100,1.536
2022-01-03T21:29:33Z,820,95,1.339
2022-01-03T21:29:33Z,820,dizel,1.419
2022-01-03T21:29:33Z,820,dizel-premium,1.629
2022-01-03T21:29:33Z,821,100,1.536
2022-01-03T21:29:33Z,821,95,1.339
2022-01-03T21:29:33Z,821,KOEL,0.958
2022-01-03T21:29:33Z,821,dizel,1.419
2022-01-03T21:29:33Z,822,100,1.536
2022-01-03T21:29:33Z,822,95,1.339
2022-01-03T21:29:33Z,822,dizel,1.419
2022-01-03T21:29:33Z,824,95,1.339
2022-01-03T21:29:33Z,824,dizel,1.419
2022-01-03T21:29:33Z,825,100,1.536
2022-01-03T21:29:33Z,825,95,1.339
2022-01-03T21:29:33Z,825,dizel,1.419
2022-01-03T21:29:33Z,826,100,1.536
2022-01-03T21:29:33Z,826,95,1.339
2022-01-03T21:29:33Z,826,KOEL,0.958
2022-01-03T21:29:33Z,826,dizel,1.419
2022-01-03T21:29:33Z,829,100,1.536
2022-01-03T21:29:33Z,829,95,1.339
2022-01-03T21:29:33Z,829,KOEL,0.958
2022-01-03T21:29:33Z,829,dizel,1.419
2022-01-03T21:29:33Z,829,dizel-premium,1.629
2022-01-03T21:29:33Z,830,100,1.536
2022-01-03T21:29:33Z,830,95,1.339
2022-01-03T21:29:33Z,830,dizel,1.419
2022-01-03T21:29:33Z,830,dizel-premium,1.629
2022-01-03T21:29:33Z,831,100,1.536
2022-01-03T21:29:33Z,831,95,1.339
2022-01-03T21:29:33Z,831,KOEL,0.958
2022-01-03T21:29:33Z,831,dizel,1.419
2022-01-03T21:29:33Z,831,dizel-premium,1.629
2022-01-03T21:29:33Z,832,95,1.339
2022-01-03T21:29:33Z,832,dizel,1.419
2022-01-03T21:29:33Z,833,100,1.536
2022-01-03T21:29:33Z,833,95,1.339
2022-01-03T21:29:33Z,833,dizel,1.419
2022-01-03T21:29:33Z,833,dizel-premium,1.629
2022-01-03T21:29:33Z,834,100,1.536
2022-01-03T21:29:33Z,834,95,1.339
2022-01-03T21:29:33Z,834,KOEL,0.958
2022-01-03T21:29:33Z,834,dizel,1.419
2022-01-03T21:29:33Z,835,100,1.536
2022-01-03T21:29:33Z,835,95,1.339
2022-01-03T21:29:33Z,835,KOEL,0.958
2022-01-03T21:29:33Z,835,dizel,1.419
2022-01-03T21:29:33Z,835,dizel-premium,1.629
2022-01-03T21:29:33Z,836,100,1.536
2022-01-03T21:29:33Z,836,95,1.339
2022-01-03T21:29:33Z,836,dizel,1.419
2022-01-03T21:29:33Z,836,dizel-premium,1.629
2022-01-03T21:29:33Z,838,100,1.536
2022-01-03T21:29:33Z,838,95,1.339
2022-01-03T21:29:33Z,838,KOEL,0.958
2022-01-03T21:29:33Z,838,dizel,1.419
2022-01-03T21:29:33Z,838,dizel-premium,1.629
2022-01-03T21:29:33Z,839,100,1.536
2022-01-03T21:29:33Z,839,95,1.339
2022-01-03T21:29:33Z,839,dizel,1.419
2022-01-03T21:29:33Z,840,100,1.536
2022-01-03T21:29:33Z,840,95,1.339
2022-01-03T21:29:33Z,840,dizel,1.419
2022-01-03T21:29:33Z,840,dizel-premium,1.629
2022-01-03T21:29:33Z,841,100,1.536
2022-01-03T21:29:33Z,841,95,1.339
2022-01-03T21:29:33Z,841,dizel,1.419
2022-01-03T21:29:33Z,841,dizel-premium,1.629
2022-01-03T21:29:33Z,842,100,1.536
2022-01-03T21:29:33Z,842,95,1.339
2022-01-03T21:29:33Z,842,KOEL,0.958
2022-01-03T21:29:33Z,842,dizel,1.419
2022-01-03T21:29:33Z,843,100,1.536
2022-01-03T21:29:33Z,843,95,1.339
2022-01-03T21:29:33Z,843,KOEL,0.958
2022-01-03T21:29:33Z,843,dizel,1.419
2022-01-03T21:29:33Z,846,100,1.536
2022-01-03T21:29:33Z,846,95,1.339
2022-01-03T21:29:33Z,846,KOEL,0.958
2022-01-03T21:29:33Z,846,dizel,1.419
2022-01-03T21:29:33Z,849,100,1.536
2022-01-03T21:29:33Z,849,95,1.339
2022-01-03T21:29:33Z,849,dizel,1.419
2022-01-03T21:29:33Z,849,dizel-premium,1.629
2022-01-03T21:29:33Z,850,100,1.536
2022-01-03T21:29:33Z,850,95,1.339
2022-01-03T21:29:33Z,850,dizel,1.419
2022-01-03T21:29:33Z,851,100,1.536
2022-01-03T21:29:33Z,851,95,1.339
2022-01-03T21:29:33Z,851,dizel,1.419
